nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,10240,0.013989,0.012581,0.000005,0.001403,0.014079,0.012775,0.000009,0.001295,2.000000,4.000000,4.000000
1,10240,0.013045,0.011759,0.000004,0.001282,0.013227,0.012009,0.000002,0.001216,2.000000,3.000000,3.000000
1,10240,0.007684,0.006726,0.000003,0.000955,0.008337,0.007454,0.000006,0.000877,2.000000,3.000000,4.000000
1,10240,0.006103,0.005296,0.000002,0.000805,0.006354,0.005636,0.000003,0.000715,2.000000,3.000000,3.000000
1,10240,0.005288,0.004612,0.000001,0.000675,0.005604,0.005001,0.000002,0.000601,2.000000,3.000000,3.000000
1,10240,0.014509,0.012898,0.000004,0.001607,0.014603,0.013003,0.000026,0.001574,2.000000,4.000000,4.000000
1,10240,0.009624,0.008728,0.000003,0.000893,0.009922,0.009051,0.000008,0.000863,2.000000,3.000000,4.000000
1,10240,0.006341,0.005501,0.000002,0.000838,0.006714,0.005927,0.000005,0.000782,2.000000,3.000000,4.000000
1,10240,0.005675,0.004959,0.000002,0.000714,0.005425,0.004751,0.000009,0.000665,2.000000,4.000000,4.000000
1,10240,0.004696,0.003133,0.000004,0.001559,0.004477,0.003181,0.000005,0.001291,2.000000,3.000000,4.000000
1,10240,0.013038,0.011610,0.000004,0.001424,0.012991,0.011692,0.000004,0.001295,2.000000,3.000000,4.000000
1,10240,0.008689,0.007596,0.000002,0.001091,0.009135,0.008148,0.000006,0.000981,2.000000,3.000000,3.000000
1,10240,0.006749,0.005892,0.000002,0.000855,0.006940,0.006220,0.000003,0.000717,2.000000,3.000000,4.000000
1,10240,0.015272,0.013678,0.000004,0.001590,0.014925,0.013352,0.000008,0.001565,2.000000,4.000000,4.000000
1,10240,0.009012,0.007931,0.000003,0.001078,0.009560,0.008534,0.000003,0.001023,2.000000,3.000000,3.000000
1,10240,0.007173,0.006203,0.000002,0.000968,0.007450,0.006605,0.000004,0.000841,2.000000,3.000000,3.000000
1,10240,0.005517,0.004793,0.000002,0.000722,0.005849,0.005168,0.000002,0.000679,2.000000,3.000000,4.000000
1,10240,0.006517,0.005208,0.000005,0.001304,0.006152,0.004822,0.000005,0.001325,2.000000,3.000000,3.000000
1,10240,0.007120,0.006269,0.000003,0.000848,0.007468,0.006640,0.000005,0.000823,2.000000,3.000000,4.000000
1,10240,0.013444,0.012054,0.000004,0.001386,0.012151,0.010855,0.000006,0.001290,2.000000,4.000000,4.000000
1,10240,0.010346,0.009166,0.000003,0.001177,0.010749,0.009648,0.000005,0.001096,2.000000,4.000000,4.000000
1,10240,0.014300,0.012876,0.000004,0.001420,0.014385,0.013024,0.000004,0.001357,2.000000,4.000000,4.000000
1,10240,0.014525,0.012955,0.000005,0.001565,0.014482,0.012966,0.000004,0.001512,2.000000,4.000000,4.000000
1,10240,0.008692,0.007771,0.000002,0.000919,0.009299,0.008445,0.000008,0.000846,2.000000,3.000000,4.000000
1,10240,0.006655,0.005800,0.000003,0.000852,0.006966,0.006170,0.000004,0.000792,2.000000,3.000000,3.000000
