nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,1024,0.051448,0.007295,0.000188,0.043964,0.012394,0.009622,0.000299,0.002473,4.000000,5.000000,5.000000
1,1024,0.051248,0.007047,0.000129,0.044072,0.009683,0.008443,0.000240,0.001000,4.000000,5.000000,5.000000
1,1024,0.051591,0.007885,0.000026,0.043680,0.012562,0.010130,0.000026,0.002406,4.000000,5.000000,5.000000
1,1024,0.051588,0.007609,0.000026,0.043953,0.011167,0.009966,0.000025,0.001176,4.000000,5.000000,5.000000
1,1024,0.052700,0.010300,0.000027,0.042373,0.016423,0.014744,0.000028,0.001651,4.000000,5.000000,5.000000
1,1024,0.048194,0.004088,0.000032,0.044073,0.007479,0.005953,0.000032,0.001494,4.000000,5.000000,5.000000
1,1024,0.047286,0.003997,0.000025,0.043264,0.007094,0.006001,0.000025,0.001068,4.000000,5.000000,5.000000
1,1024,0.048000,0.005110,0.000026,0.042864,0.008693,0.007503,0.000026,0.001164,4.000000,5.000000,5.000000
1,1024,0.051176,0.007820,0.000029,0.043327,0.013545,0.012097,0.000029,0.001419,4.000000,5.000000,5.000000
1,1024,0.050413,0.006636,0.000026,0.043751,0.010764,0.008987,0.000026,0.001751,4.000000,5.000000,5.000000
1,1024,0.050770,0.007222,0.000024,0.043524,0.012787,0.009420,0.000023,0.003344,3.000000,5.000000,5.000000
1,1024,0.050333,0.006565,0.000025,0.043743,0.011435,0.009380,0.000025,0.002030,4.000000,5.000000,5.000000
1,1024,0.046697,0.004797,0.000025,0.041874,0.007888,0.006807,0.000025,0.001056,4.000000,5.000000,5.000000
1,1024,0.050216,0.004383,0.000026,0.045807,0.012337,0.006449,0.000025,0.005863,4.000000,5.000000,5.000000
1,1024,0.046305,0.004317,0.000027,0.041962,0.008262,0.006472,0.000027,0.001763,4.000000,5.000000,5.000000
1,1024,0.050732,0.007744,0.000026,0.042963,0.013453,0.012169,0.000026,0.001258,4.000000,5.000000,5.000000
1,1024,0.049231,0.003388,0.000024,0.045820,0.007141,0.003784,0.000024,0.003333,4.000000,5.000000,5.000000
1,10240,0.051874,0.005410,0.000025,0.046439,0.011805,0.008077,0.000024,0.003704,4.000000,5.000000,5.000000
1,10240,0.052107,0.007065,0.000025,0.045018,0.011636,0.010240,0.000026,0.001370,4.000000,5.000000,5.000000
1,10240,0.047621,0.005834,0.000026,0.041762,0.009626,0.008298,0.000027,0.001301,4.000000,5.000000,5.000000
1,10240,0.046393,0.004821,0.000029,0.041544,0.008683,0.006931,0.000028,0.001724,4.000000,5.000000,5.000000
1,10240,0.058520,0.013236,0.000027,0.045258,0.017991,0.016063,0.000026,0.001902,4.000000,5.000000,5.000000
1,10240,0.047175,0.003648,0.000025,0.043502,0.006750,0.005577,0.000025,0.001148,4.000000,5.000000,5.000000
1,10240,0.080755,0.025313,0.000026,0.055416,0.036648,0.025907,0.000026,0.010715,4.000000,5.000000,5.000000
1,10240,0.071121,0.007235,0.000026,0.063861,0.029241,0.009190,0.000026,0.020025,4.000000,5.000000,5.000000
1,10240,0.045678,0.003461,0.000023,0.042194,0.006365,0.004801,0.000023,0.001541,3.000000,4.000000,5.000000
1,10240,0.047935,0.003886,0.000025,0.044024,0.007304,0.005796,0.000025,0.001483,4.000000,5.000000,5.000000
1,10240,0.045778,0.004309,0.000027,0.041442,0.007997,0.006628,0.000027,0.001342,4.000000,5.000000,5.000000
1,10240,0.053468,0.009015,0.000029,0.044424,0.013789,0.011468,0.000028,0.002293,4.000000,5.000000,5.000000
1,10240,0.051786,0.006133,0.000026,0.045627,0.010162,0.008245,0.000026,0.001891,4.000000,5.000000,5.000000
1,10240,0.050748,0.006682,0.000030,0.044036,0.014837,0.011063,0.000030,0.003744,4.000000,5.000000,5.000000
1,10240,0.049024,0.005644,0.000027,0.043353,0.009822,0.008626,0.000026,0.001170,4.000000,5.000000,5.000000
1,10240,0.053144,0.009644,0.000025,0.043474,0.017439,0.015878,0.000024,0.001537,4.000000,5.000000,5.000000
1,10240,0.049683,0.006404,0.000026,0.043254,0.009999,0.008658,0.000025,0.001316,4.000000,5.000000,5.000000
1,10240,0.048599,0.004131,0.000025,0.044443,0.007489,0.006190,0.000025,0.001274,4.000000,5.000000,5.000000
1,10240,0.047203,0.005419,0.000026,0.041759,0.008702,0.007462,0.000025,0.001215,4.000000,5.000000,5.000000
1,10240,0.048203,0.006306,0.000026,0.041871,0.011405,0.010030,0.000025,0.001350,4.000000,5.000000,5.000000
1,10240,0.048506,0.003863,0.000025,0.044618,0.007065,0.005803,0.000025,0.001237,4.000000,5.000000,5.000000
1,10240,0.050866,0.008410,0.000032,0.042424,0.012874,0.010604,0.000032,0.002238,4.000000,5.000000,5.000000
1,10240,0.050770,0.006890,0.000025,0.043854,0.010500,0.008900,0.000026,0.001574,4.000000,5.000000,5.000000
1,10240,0.055234,0.007721,0.000027,0.047486,0.015415,0.010087,0.000026,0.005302,4.000000,5.000000,5.000000
1,10240,0.049384,0.005037,0.000027,0.044319,0.010149,0.007578,0.000027,0.002544,4.000000,5.000000,5.000000
1,10240,0.059581,0.009737,0.000027,0.049817,0.018794,0.011390,0.000026,0.007378,4.000000,5.000000,5.000000
1,10240,0.051539,0.007081,0.000025,0.044433,0.013257,0.010506,0.000025,0.002726,4.000000,5.000000,5.000000
1,10240,0.053509,0.010115,0.000028,0.043367,0.014104,0.012356,0.000027,0.001721,4.000000,5.000000,5.000000
1,10240,0.048171,0.005884,0.000026,0.042261,0.009919,0.008109,0.000026,0.001784,4.000000,5.000000,5.000000
1,10240,0.048419,0.005250,0.000026,0.043144,0.009583,0.007929,0.000026,0.001628,4.000000,5.000000,5.000000
1,10240,0.046991,0.004539,0.000026,0.042426,0.008160,0.006644,0.000026,0.001490,4.000000,5.000000,5.000000
1,10240,0.050234,0.005316,0.000031,0.044887,0.008971,0.007383,0.000031,0.001557,4.000000,5.000000,5.000000
1,10240,0.051734,0.007807,0.000026,0.043901,0.011991,0.009753,0.000026,0.002212,4.000000,5.000000,5.000000
1,10240,0.054216,0.009848,0.000026,0.044343,0.017506,0.011761,0.000025,0.005720,4.000000,5.000000,5.000000
1,10240,0.046548,0.004244,0.000277,0.042027,0.008173,0.006302,0.000276,0.001595,4.000000,5.000000,5.000000
1,10240,0.045986,0.003694,0.000025,0.042266,0.006687,0.005495,0.000026,0.001166,3.000000,5.000000,5.000000
1,10240,0.047805,0.003895,0.000024,0.043886,0.006964,0.005803,0.000023,0.001138,4.000000,5.000000,5.000000
1,10240,0.049168,0.004450,0.000025,0.044693,0.007832,0.006418,0.000025,0.001389,4.000000,5.000000,5.000000
1,10240,0.046019,0.004175,0.000028,0.041816,0.007398,0.005796,0.000027,0.001575,4.000000,5.000000,5.000000
1,10240,0.049405,0.005718,0.000072,0.043615,0.009039,0.007614,0.000040,0.001385,4.000000,5.000000,5.000000
1,10240,0.047568,0.003816,0.000025,0.043727,0.006961,0.005807,0.000024,0.001130,4.000000,5.000000,5.000000
1,10240,0.047795,0.003861,0.000025,0.043909,0.007079,0.005749,0.000025,0.001305,4.000000,5.000000,5.000000
1,10240,0.048827,0.003838,0.000025,0.044964,0.007008,0.005726,0.000025,0.001257,4.000000,5.000000,5.000000
1,10240,0.048784,0.003684,0.000025,0.045074,0.006770,0.005531,0.000025,0.001214,3.000000,5.000000,5.000000
1,10240,0.047839,0.003738,0.000025,0.044076,0.006943,0.005683,0.000026,0.001234,4.000000,5.000000,5.000000
1,10240,0.048050,0.003548,0.000025,0.044476,0.006707,0.005478,0.000025,0.001204,4.000000,5.000000,5.000000
1,10240,0.046048,0.003782,0.000027,0.042239,0.007213,0.005952,0.000026,0.001235,4.000000,5.000000,5.000000
1,10240,0.048494,0.003194,0.000016,0.045283,0.006071,0.004568,0.000015,0.001488,3.000000,4.000000,5.000000
1,10240,0.047369,0.004374,0.000026,0.042969,0.007843,0.006586,0.000026,0.001231,4.000000,5.000000,5.000000
1,10240,0.047338,0.004321,0.000025,0.042991,0.007990,0.006706,0.000026,0.001258,4.000000,5.000000,5.000000
1,10240,0.047561,0.004163,0.000027,0.043371,0.007606,0.006198,0.000026,0.001382,4.000000,5.000000,5.000000
1,10240,0.045672,0.003679,0.000026,0.041968,0.006686,0.005481,0.000026,0.001179,3.000000,5.000000,5.000000
1,10240,0.048128,0.003729,0.000025,0.044374,0.007068,0.005883,0.000025,0.001160,4.000000,5.000000,5.000000
1,10240,0.052794,0.007951,0.000026,0.044817,0.012781,0.010816,0.000025,0.001940,4.000000,5.000000,5.000000
1,10240,0.048013,0.003541,0.000025,0.044447,0.006836,0.005531,0.000025,0.001280,4.000000,5.000000,5.000000
1,10240,0.047882,0.003773,0.000044,0.044065,0.006923,0.005731,0.000118,0.001074,4.000000,5.000000,5.000000
1,10240,0.053710,0.007956,0.000025,0.045729,0.013152,0.011161,0.000026,0.001965,4.000000,5.000000,5.000000
1,10240,0.048029,0.004389,0.000032,0.043609,0.008160,0.006609,0.000032,0.001519,4.000000,5.000000,5.000000
1,10240,0.050361,0.005947,0.000025,0.044389,0.011124,0.009744,0.000025,0.001355,4.000000,5.000000,5.000000
1,10240,0.045546,0.003566,0.000025,0.041955,0.006738,0.005565,0.000025,0.001148,4.000000,5.000000,5.000000
1,10240,0.047818,0.003389,0.000025,0.044404,0.006664,0.005415,0.000024,0.001225,4.000000,5.000000,5.000000
1,10240,0.048187,0.003734,0.000025,0.044429,0.006829,0.005690,0.000025,0.001114,4.000000,5.000000,5.000000
1,10240,0.047658,0.003601,0.000025,0.044032,0.006874,0.005624,0.000025,0.001225,4.000000,5.000000,5.000000
1,10240,0.048462,0.005524,0.000026,0.042912,0.009782,0.007902,0.000025,0.001855,4.000000,5.000000,5.000000
1,10240,0.047575,0.004118,0.000048,0.043408,0.008158,0.006278,0.000047,0.001833,3.000000,5.000000,5.000000
1,10240,0.056998,0.011410,0.000397,0.045191,0.015625,0.012480,0.000398,0.002747,3.000000,4.000000,5.000000
1,10240,0.046956,0.004527,0.000026,0.042403,0.008535,0.006859,0.000025,0.001651,4.000000,5.000000,5.000000
1,10240,0.045478,0.003754,0.000025,0.041700,0.006755,0.005609,0.000025,0.001121,4.000000,5.000000,5.000000
1,10240,0.047501,0.003662,0.000026,0.043812,0.006860,0.005580,0.000026,0.001254,4.000000,5.000000,5.000000
1,10240,0.047995,0.003481,0.000025,0.044489,0.006711,0.005463,0.000025,0.001223,3.000000,5.000000,5.000000
1,10240,0.048192,0.003627,0.000025,0.044540,0.006860,0.005622,0.000025,0.001213,4.000000,5.000000,5.000000
1,10240,0.048201,0.003796,0.000024,0.044381,0.007022,0.005762,0.000023,0.001237,4.000000,5.000000,5.000000
1,10240,0.047370,0.003725,0.000046,0.043598,0.007591,0.005819,0.000045,0.001727,4.000000,5.000000,5.000000
1,10240,0.046863,0.004384,0.000030,0.042449,0.008066,0.006543,0.000030,0.001493,4.000000,5.000000,5.000000
1,102400,0.046656,0.003198,0.000038,0.043420,0.008020,0.004802,0.000038,0.003180,4.000000,4.000000,5.000000
1,102400,0.047531,0.003587,0.000025,0.043919,0.008732,0.005594,0.000025,0.003113,4.000000,5.000000,5.000000
1,102400,0.047737,0.003706,0.000026,0.044006,0.008758,0.005675,0.000026,0.003057,4.000000,5.000000,5.000000
1,102400,0.048207,0.003548,0.000026,0.044632,0.008782,0.005475,0.000026,0.003281,4.000000,5.000000,5.000000
1,102400,0.049257,0.003927,0.000025,0.045305,0.009547,0.006328,0.000025,0.003194,4.000000,5.000000,5.000000
1,102400,0.047524,0.003936,0.000038,0.043549,0.009477,0.006093,0.000038,0.003346,4.000000,5.000000,5.000000
1,102400,0.051009,0.003839,0.000026,0.047144,0.008410,0.004612,0.000026,0.003772,3.000000,5.000000,5.000000
1,102400,0.048128,0.004176,0.000024,0.043928,0.009314,0.006189,0.000024,0.003101,4.000000,5.000000,5.000000
1,102400,0.048987,0.004299,0.000025,0.044662,0.009803,0.006497,0.000025,0.003281,4.000000,5.000000,5.000000
1,102400,0.048059,0.003397,0.000026,0.044636,0.008468,0.005259,0.000026,0.003183,4.000000,5.000000,5.000000
1,102400,0.051160,0.007533,0.000025,0.043602,0.012947,0.009480,0.000026,0.003441,3.000000,5.000000,5.000000
1,102400,0.047836,0.003488,0.000025,0.044323,0.008430,0.005404,0.000025,0.003001,4.000000,5.000000,5.000000
1,102400,0.053633,0.004062,0.000080,0.049492,0.009611,0.006177,0.000080,0.003354,4.000000,5.000000,5.000000
1,102400,0.049245,0.004076,0.000026,0.045142,0.009994,0.006389,0.000026,0.003579,4.000000,5.000000,5.000000
1,102400,0.047177,0.003855,0.000026,0.043296,0.009653,0.006145,0.000026,0.003482,4.000000,5.000000,5.000000
1,102400,0.049271,0.003637,0.000025,0.045609,0.008736,0.005540,0.000025,0.003171,4.000000,5.000000,5.000000
1,102400,0.056837,0.009628,0.000026,0.047183,0.016911,0.011437,0.000026,0.005448,4.000000,5.000000,5.000000
1,102400,0.049240,0.004054,0.000026,0.045159,0.009566,0.006069,0.000026,0.003471,4.000000,5.000000,5.000000
1,102400,0.047912,0.003579,0.000025,0.044308,0.008591,0.005504,0.000025,0.003062,4.000000,5.000000,5.000000
1,102400,0.049185,0.004510,0.000026,0.044649,0.010566,0.006887,0.000025,0.003654,4.000000,5.000000,5.000000
1,102400,0.050402,0.004620,0.000025,0.045756,0.010728,0.007119,0.000025,0.003584,4.000000,5.000000,5.000000
1,102400,0.048371,0.004201,0.000027,0.044144,0.010269,0.006266,0.000027,0.003976,4.000000,5.000000,5.000000
1,102400,0.051892,0.007793,0.000028,0.044072,0.014180,0.010414,0.000028,0.003738,4.000000,5.000000,5.000000
1,102400,0.047611,0.004254,0.000025,0.043331,0.009909,0.006561,0.000025,0.003323,4.000000,5.000000,5.000000
1,102400,0.047653,0.004520,0.000026,0.043107,0.010542,0.006971,0.000026,0.003545,4.000000,5.000000,5.000000
1,102400,0.047761,0.004204,0.000046,0.043510,0.010068,0.006529,0.000046,0.003493,4.000000,5.000000,5.000000
1,102400,0.051813,0.004790,0.000096,0.046927,0.011190,0.007416,0.000096,0.003678,4.000000,5.000000,5.000000
1,102400,0.048165,0.005065,0.000025,0.043074,0.010333,0.007065,0.000025,0.003243,4.000000,5.000000,5.000000
1,102400,0.047483,0.004165,0.000025,0.043292,0.009689,0.006529,0.000025,0.003135,4.000000,5.000000,5.000000
1,102400,0.046843,0.003956,0.000025,0.042862,0.008968,0.005861,0.000025,0.003082,4.000000,5.000000,5.000000
1,102400,0.049270,0.004110,0.000025,0.045134,0.010252,0.006163,0.000025,0.004064,4.000000,5.000000,5.000000
1,102400,0.054255,0.008356,0.000024,0.045874,0.017035,0.010855,0.000024,0.006156,4.000000,5.000000,5.000000
1,102400,0.051184,0.003821,0.000025,0.047338,0.008980,0.005942,0.000025,0.003013,4.000000,5.000000,5.000000
1,102400,0.047920,0.003907,0.000025,0.043988,0.009216,0.005934,0.000025,0.003257,4.000000,5.000000,5.000000
1,102400,0.049557,0.005248,0.000026,0.044283,0.010830,0.007314,0.000025,0.003491,4.000000,5.000000,5.000000
1,102400,0.047322,0.003888,0.000028,0.043406,0.009707,0.006179,0.000028,0.003500,4.000000,5.000000,5.000000
1,102400,0.055223,0.006892,0.000026,0.048305,0.015264,0.009718,0.000025,0.005521,4.000000,5.000000,5.000000
1,102400,0.056222,0.008359,0.000026,0.047837,0.016813,0.012106,0.000026,0.004681,4.000000,5.000000,5.000000
1,102400,0.047591,0.004397,0.000025,0.043170,0.009504,0.006482,0.000025,0.002997,4.000000,5.000000,5.000000
1,102400,0.050527,0.004906,0.000027,0.045594,0.010210,0.006789,0.000026,0.003395,4.000000,5.000000,5.000000
1,102400,0.047618,0.004381,0.000024,0.043213,0.009524,0.006555,0.000024,0.002945,4.000000,5.000000,5.000000
1,102400,0.049590,0.005030,0.000027,0.044533,0.011442,0.007353,0.000026,0.004063,4.000000,5.000000,5.000000
1,102400,0.054022,0.007618,0.000025,0.046379,0.013772,0.009631,0.000025,0.004116,4.000000,5.000000,5.000000
1,102400,0.051012,0.004657,0.000026,0.046330,0.011026,0.007149,0.000025,0.003852,4.000000,5.000000,5.000000
1,102400,0.047205,0.003795,0.000027,0.043382,0.009151,0.005807,0.000027,0.003317,4.000000,5.000000,5.000000
1,102400,0.048756,0.004349,0.000026,0.044381,0.011747,0.006804,0.000025,0.004918,4.000000,5.000000,5.000000
1,102400,0.047552,0.004136,0.000026,0.043390,0.009637,0.006150,0.000026,0.003461,4.000000,5.000000,5.000000
1,102400,0.051087,0.005250,0.000024,0.045813,0.011279,0.007332,0.000024,0.003923,4.000000,5.000000,5.000000
1,102400,0.047984,0.003548,0.000025,0.044411,0.008566,0.005470,0.000025,0.003071,4.000000,5.000000,5.000000
1,102400,0.048299,0.003718,0.000025,0.044556,0.008615,0.005621,0.000025,0.002969,4.000000,5.000000,5.000000
1,102400,0.048149,0.003743,0.000025,0.044381,0.008471,0.005498,0.000025,0.002948,4.000000,5.000000,5.000000
1,102400,0.048287,0.003652,0.000026,0.044609,0.008626,0.005572,0.000026,0.003028,4.000000,5.000000,5.000000
1,102400,0.051957,0.008751,0.000025,0.043181,0.015114,0.011849,0.000025,0.003240,4.000000,5.000000,5.000000
1,102400,0.048073,0.003647,0.000025,0.044401,0.008632,0.005619,0.000024,0.002989,4.000000,5.000000,5.000000
1,102400,0.048058,0.003499,0.000025,0.044534,0.008522,0.005485,0.000024,0.003013,4.000000,5.000000,5.000000
1,102400,0.048009,0.003500,0.000026,0.044484,0.008541,0.005454,0.000026,0.003061,4.000000,5.000000,5.000000
1,102400,0.050002,0.003543,0.000026,0.046434,0.008734,0.005302,0.000026,0.003406,4.000000,5.000000,5.000000
1,102400,0.047198,0.003700,0.000025,0.043473,0.008735,0.005763,0.000025,0.002947,4.000000,5.000000,5.000000
1,102400,0.047789,0.004036,0.000028,0.043725,0.009214,0.006188,0.000028,0.002998,4.000000,5.000000,5.000000
1,102400,0.048098,0.003385,0.000022,0.044691,0.006994,0.003247,0.000022,0.003725,4.000000,5.000000,5.000000
1,102400,0.049351,0.006012,0.000024,0.043314,0.011462,0.008064,0.000023,0.003375,4.000000,5.000000,5.000000
1,102400,0.051716,0.005754,0.000025,0.045936,0.010760,0.007791,0.000026,0.002943,4.000000,5.000000,6.000000
1,102400,0.057036,0.009038,0.000202,0.047796,0.020141,0.012418,0.000203,0.007520,4.000000,5.000000,5.000000
1,102400,0.046485,0.003682,0.000025,0.042779,0.008889,0.005762,0.000024,0.003103,4.000000,5.000000,5.000000
1,102400,0.048195,0.003525,0.000025,0.044645,0.008582,0.005477,0.000025,0.003080,4.000000,5.000000,5.000000
1,102400,0.047662,0.003937,0.000025,0.043700,0.009456,0.006007,0.000025,0.003424,4.000000,5.000000,5.000000
1,102400,0.047380,0.003792,0.000026,0.043562,0.008831,0.005764,0.000026,0.003041,4.000000,5.000000,5.000000
1,102400,0.049526,0.002829,0.000016,0.046682,0.007319,0.004002,0.000015,0.003302,3.000000,4.000000,5.000000
1,102400,0.047448,0.004150,0.000066,0.043233,0.010056,0.006289,0.000066,0.003701,4.000000,5.000000,5.000000
1,102400,0.050342,0.005427,0.000025,0.044891,0.011356,0.007942,0.000025,0.003389,4.000000,5.000000,5.000000
1,102400,0.047767,0.004148,0.000026,0.043594,0.009734,0.006240,0.000025,0.003469,4.000000,5.000000,5.000000
1,102400,0.052366,0.003338,0.000016,0.049012,0.011695,0.004477,0.000016,0.007202,3.000000,4.000000,5.000000
1,102400,0.047822,0.003819,0.000025,0.043978,0.010240,0.005813,0.000025,0.004402,4.000000,5.000000,5.000000
1,102400,0.051019,0.003815,0.000032,0.047172,0.009954,0.005911,0.000033,0.004010,4.000000,5.000000,5.000000
1,102400,0.055355,0.004211,0.000563,0.050580,0.020855,0.006513,0.000563,0.013779,4.000000,5.000000,5.000000
1,102400,0.055470,0.008912,0.000025,0.046532,0.019413,0.012965,0.000025,0.006423,4.000000,5.000000,5.000000
1,102400,0.055116,0.008389,0.000026,0.046701,0.017396,0.010738,0.000026,0.006632,4.000000,5.000000,5.000000
1,102400,0.048735,0.003323,0.000025,0.045386,0.008437,0.005218,0.000025,0.003194,3.000000,4.000000,5.000000
1,102400,0.052642,0.005412,0.000026,0.047204,0.012945,0.007533,0.000026,0.005386,4.000000,5.000000,5.000000
1,102400,0.049537,0.003882,0.000026,0.045629,0.008999,0.005887,0.000025,0.003087,4.000000,5.000000,5.000000
