nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,1024,0.044198,0.002783,0.000015,0.041401,0.004815,0.003919,0.000015,0.000881,3.000000,4.000000,4.000000
1,1024,0.044248,0.002582,0.000017,0.041649,0.004754,0.003631,0.000016,0.001107,3.000000,4.000000,4.000000
1,1024,0.046445,0.003378,0.000016,0.043051,0.005327,0.004385,0.000016,0.000926,3.000000,4.000000,4.000000
1,1024,0.044052,0.002679,0.000016,0.041357,0.004935,0.003912,0.000016,0.001007,3.000000,4.000000,4.000000
1,1024,0.044105,0.003104,0.000015,0.040986,0.005157,0.004240,0.000015,0.000902,3.000000,4.000000,4.000000
1,1024,0.044553,0.003093,0.000016,0.041443,0.005189,0.004313,0.000017,0.000859,3.000000,4.000000,4.000000
1,1024,0.047766,0.002833,0.000016,0.044917,0.005159,0.003959,0.000016,0.001184,3.000000,4.000000,4.000000
1,1024,0.044358,0.002435,0.000015,0.041908,0.004699,0.003575,0.000014,0.001110,3.000000,4.000000,4.000000
1,1024,0.044151,0.003076,0.000016,0.041059,0.005277,0.004340,0.000017,0.000920,3.000000,4.000000,4.000000
1,1024,0.044241,0.002676,0.000016,0.041550,0.004934,0.003802,0.000016,0.001116,3.000000,4.000000,4.000000
1,1024,0.044604,0.002498,0.000015,0.042091,0.004718,0.003609,0.000015,0.001094,3.000000,4.000000,4.000000
1,1024,0.046159,0.002825,0.000016,0.043318,0.004892,0.004030,0.000016,0.000846,3.000000,4.000000,4.000000
1,1024,0.044321,0.002544,0.000015,0.041762,0.004617,0.003564,0.000015,0.001038,3.000000,4.000000,4.000000
1,1024,0.044644,0.002021,0.000015,0.042608,0.003208,0.001932,0.000014,0.001262,3.000000,4.000000,4.000000
1,1024,0.044277,0.002475,0.000016,0.041786,0.004629,0.003500,0.000016,0.001113,3.000000,4.000000,4.000000
1,1024,0.044164,0.002575,0.000016,0.041573,0.004812,0.003699,0.000015,0.001098,3.000000,4.000000,4.000000
1,1024,0.046379,0.002469,0.000016,0.043895,0.004545,0.003524,0.000016,0.001005,3.000000,4.000000,4.000000
1,1024,0.045564,0.002528,0.000015,0.043020,0.004713,0.003704,0.000015,0.000994,3.000000,4.000000,4.000000
1,1024,0.044104,0.002607,0.000017,0.041480,0.004789,0.003664,0.000017,0.001108,3.000000,4.000000,4.000000
1,1024,0.045833,0.003704,0.000028,0.042100,0.005953,0.005057,0.000029,0.000867,3.000000,4.000000,4.000000
1,1024,0.046204,0.002111,0.000015,0.044078,0.003637,0.002610,0.000016,0.001011,3.000000,4.000000,4.000000
1,1024,0.044536,0.002758,0.000016,0.041762,0.004776,0.003807,0.000015,0.000954,3.000000,4.000000,4.000000
1,1024,0.044076,0.002586,0.000015,0.041475,0.004752,0.003768,0.000015,0.000969,3.000000,4.000000,4.000000
1,1024,0.048261,0.003437,0.000016,0.044808,0.005094,0.004229,0.000016,0.000849,3.000000,4.000000,4.000000
1,1024,0.044209,0.002588,0.000016,0.041606,0.004632,0.003649,0.000016,0.000967,3.000000,4.000000,4.000000
1,1024,0.044182,0.002628,0.000016,0.041538,0.004681,0.003602,0.000016,0.001063,3.000000,4.000000,4.000000
1,1024,0.047748,0.002918,0.000028,0.044802,0.005075,0.003866,0.000028,0.001181,3.000000,4.000000,4.000000
1,1024,0.048039,0.002552,0.000015,0.045472,0.004723,0.003563,0.000015,0.001145,3.000000,4.000000,4.000000
1,1024,0.044069,0.002711,0.000016,0.041342,0.004778,0.003797,0.000016,0.000965,3.000000,4.000000,4.000000
1,1024,0.044368,0.002489,0.000016,0.041863,0.004589,0.003559,0.000016,0.001014,3.000000,4.000000,4.000000
1,1024,0.046221,0.002754,0.000016,0.043451,0.005022,0.004014,0.000016,0.000992,3.000000,4.000000,4.000000
1,10240,0.046024,0.003248,0.000035,0.042741,0.004956,0.004059,0.000026,0.000871,3.000000,4.000000,4.000000
1,10240,0.046074,0.002527,0.000016,0.043531,0.004783,0.003529,0.000016,0.001238,3.000000,4.000000,4.000000
1,10240,0.046854,0.001985,0.000016,0.044854,0.003894,0.002353,0.000016,0.001525,3.000000,4.000000,4.000000
1,10240,0.047551,0.002692,0.000015,0.044843,0.004996,0.003802,0.000015,0.001179,3.000000,4.000000,4.000000
1,10240,0.048320,0.002418,0.000015,0.045887,0.004985,0.003546,0.000015,0.001424,3.000000,4.000000,4.000000
1,10240,0.043845,0.002443,0.000015,0.041387,0.004809,0.003565,0.000015,0.001229,3.000000,4.000000,4.000000
1,10240,0.044121,0.002742,0.000015,0.041364,0.004941,0.003855,0.000015,0.001071,3.000000,4.000000,4.000000
1,10240,0.048251,0.002673,0.000016,0.045562,0.004907,0.003808,0.000015,0.001084,3.000000,4.000000,4.000000
1,10240,0.044559,0.002131,0.000016,0.042413,0.003611,0.002110,0.000016,0.001485,3.000000,4.000000,4.000000
1,10240,0.044041,0.002816,0.000016,0.041209,0.004998,0.003875,0.000016,0.001107,3.000000,4.000000,4.000000
1,10240,0.043649,0.001965,0.000016,0.041668,0.003672,0.002401,0.000016,0.001255,3.000000,4.000000,4.000000
1,10240,0.045601,0.003375,0.000024,0.042203,0.005771,0.004737,0.000023,0.001011,3.000000,4.000000,4.000000
1,10240,0.043979,0.002549,0.000016,0.041414,0.004963,0.003709,0.000016,0.001238,3.000000,4.000000,4.000000
1,10240,0.047777,0.003047,0.000016,0.044714,0.005391,0.004268,0.000015,0.001108,3.000000,4.000000,4.000000
1,10240,0.044215,0.002541,0.000016,0.041658,0.004826,0.003577,0.000016,0.001233,3.000000,4.000000,4.000000
1,10240,0.046113,0.003000,0.000015,0.043098,0.005312,0.004205,0.000015,0.001092,3.000000,4.000000,4.000000
1,10240,0.044055,0.002686,0.000016,0.041353,0.004898,0.003810,0.000016,0.001072,3.000000,4.000000,4.000000
1,10240,0.044316,0.002832,0.000016,0.041468,0.005113,0.003993,0.000015,0.001105,3.000000,4.000000,4.000000
1,10240,0.046014,0.003234,0.000015,0.042765,0.005308,0.004218,0.000016,0.001074,3.000000,4.000000,4.000000
1,10240,0.047889,0.003325,0.000017,0.044548,0.005702,0.004648,0.000016,0.001038,3.000000,4.000000,4.000000
1,10240,0.044292,0.002452,0.000018,0.041823,0.004770,0.003535,0.000018,0.001217,3.000000,4.000000,4.000000
1,10240,0.048150,0.003475,0.000022,0.044653,0.005710,0.004623,0.000022,0.001065,3.000000,4.000000,4.000000
1,10240,0.044287,0.002894,0.000015,0.041377,0.005127,0.004066,0.000016,0.001045,3.000000,4.000000,4.000000
1,10240,0.049370,0.004680,0.000017,0.044674,0.005799,0.004785,0.000017,0.000997,3.000000,4.000000,4.000000
1,10240,0.047119,0.002415,0.000018,0.044685,0.003758,0.002148,0.000019,0.001591,3.000000,4.000000,4.000000
1,10240,0.045710,0.003426,0.000017,0.042267,0.005704,0.004621,0.000017,0.001066,3.000000,4.000000,4.000000
1,10240,0.045248,0.002712,0.000017,0.042518,0.005106,0.003836,0.000017,0.001253,3.000000,4.000000,4.000000
1,10240,0.044244,0.002787,0.000016,0.041441,0.005064,0.003923,0.000016,0.001125,3.000000,4.000000,4.000000
1,10240,0.053923,0.002238,0.000018,0.051668,0.008377,0.002143,0.000018,0.006216,3.000000,4.000000,4.000000
1,10240,0.047885,0.002162,0.000015,0.045707,0.003740,0.002081,0.000015,0.001644,3.000000,4.000000,4.000000
1,10240,0.044385,0.001907,0.000015,0.042462,0.003596,0.002276,0.000015,0.001305,3.000000,4.000000,4.000000
1,10240,0.044238,0.001851,0.000015,0.042371,0.003466,0.002155,0.000015,0.001296,3.000000,4.000000,4.000000
1,10240,0.044256,0.002770,0.000016,0.041471,0.005027,0.003917,0.000015,0.001095,3.000000,4.000000,4.000000
1,10240,0.046300,0.002788,0.000016,0.043496,0.005033,0.003978,0.000016,0.001039,3.000000,4.000000,4.000000
1,10240,0.044326,0.002467,0.000016,0.041844,0.004381,0.003299,0.000016,0.001066,3.000000,4.000000,4.000000
1,10240,0.044157,0.002628,0.000018,0.041511,0.004846,0.003747,0.000018,0.001081,3.000000,4.000000,4.000000
1,10240,0.046027,0.003163,0.000021,0.042844,0.005392,0.004267,0.000022,0.001103,3.000000,4.000000,4.000000
1,10240,0.044162,0.002827,0.000024,0.041311,0.005042,0.004013,0.000023,0.001006,3.000000,4.000000,4.000000
1,10240,0.046012,0.002969,0.000017,0.043026,0.005233,0.004163,0.000016,0.001054,3.000000,4.000000,4.000000
1,10240,0.044261,0.002852,0.000015,0.041393,0.004973,0.003923,0.000015,0.001035,3.000000,4.000000,4.000000
1,10240,0.044255,0.002613,0.000016,0.041626,0.004820,0.003705,0.000065,0.001050,3.000000,4.000000,4.000000
1,10240,0.048145,0.002779,0.000016,0.045351,0.004953,0.003940,0.000016,0.000997,3.000000,4.000000,4.000000
1,10240,0.046027,0.003583,0.000015,0.042429,0.005151,0.003946,0.000016,0.001189,3.000000,4.000000,4.000000
1,10240,0.043917,0.002504,0.000016,0.041397,0.004877,0.003575,0.000016,0.001286,3.000000,4.000000,4.000000
1,10240,0.044218,0.002429,0.000015,0.041773,0.004721,0.003495,0.000015,0.001211,3.000000,4.000000,4.000000
1,10240,0.047944,0.002737,0.000016,0.045191,0.005220,0.003932,0.000016,0.001272,3.000000,4.000000,4.000000
1,10240,0.048457,0.002513,0.000018,0.045926,0.003863,0.002191,0.000018,0.001654,3.000000,4.000000,4.000000
1,10240,0.047998,0.002666,0.000018,0.045315,0.005214,0.003709,0.000017,0.001488,3.000000,4.000000,4.000000
1,10240,0.044241,0.002971,0.000017,0.041254,0.005262,0.004116,0.000017,0.001129,3.000000,4.000000,4.000000
1,10240,0.046059,0.002755,0.000016,0.043289,0.005113,0.003884,0.000015,0.001214,3.000000,4.000000,4.000000
1,10240,0.044183,0.002684,0.000016,0.041483,0.004873,0.003816,0.000015,0.001042,3.000000,4.000000,4.000000
1,10240,0.044341,0.002844,0.000036,0.041462,0.004994,0.003894,0.000023,0.001077,3.000000,4.000000,4.000000
1,10240,0.045981,0.002760,0.000016,0.043205,0.005126,0.003927,0.000015,0.001184,3.000000,4.000000,4.000000
1,10240,0.044125,0.002913,0.000016,0.041195,0.005175,0.004129,0.000017,0.001029,3.000000,4.000000,4.000000
1,10240,0.043873,0.002089,0.000024,0.041759,0.003973,0.002364,0.000024,0.001585,3.000000,4.000000,4.000000
1,10240,0.048009,0.002661,0.000017,0.045331,0.005011,0.003739,0.000017,0.001255,3.000000,4.000000,4.000000
1,10240,0.044437,0.002939,0.000016,0.041482,0.005038,0.004047,0.000015,0.000976,3.000000,4.000000,4.000000
1,10240,0.044303,0.002967,0.000017,0.041320,0.005346,0.004180,0.000018,0.001148,3.000000,4.000000,4.000000
1,10240,0.046297,0.002792,0.000015,0.043489,0.004972,0.003947,0.000016,0.001009,3.000000,4.000000,4.000000
1,10240,0.046097,0.002817,0.000018,0.043261,0.005192,0.004022,0.000018,0.001152,3.000000,4.000000,4.000000
1,10240,0.046153,0.002737,0.000015,0.043401,0.004947,0.003868,0.000015,0.001064,3.000000,4.000000,4.000000
1,102400,0.056339,0.006196,0.000016,0.050127,0.010322,0.007331,0.000015,0.002976,3.000000,4.000000,5.000000
1,102400,0.046381,0.004204,0.000016,0.042161,0.006973,0.004837,0.000015,0.002121,3.000000,5.000000,5.000000
1,102400,0.045194,0.001953,0.000015,0.043226,0.005082,0.002349,0.000015,0.002718,3.000000,4.000000,5.000000
1,102400,0.047685,0.002915,0.000016,0.044754,0.006686,0.004136,0.000015,0.002535,3.000000,4.000000,5.000000
1,102400,0.046173,0.002233,0.000021,0.043918,0.005198,0.002738,0.000021,0.002439,3.000000,4.000000,5.000000
1,102400,0.048270,0.002698,0.000016,0.045556,0.006360,0.003776,0.000015,0.002569,3.000000,4.000000,5.000000
1,102400,0.047685,0.002555,0.000017,0.045112,0.004853,0.002270,0.000017,0.002566,3.000000,4.000000,5.000000
1,102400,0.048267,0.002677,0.000016,0.045574,0.006408,0.003820,0.000015,0.002573,3.000000,4.000000,5.000000
1,102400,0.047648,0.002846,0.000016,0.044786,0.005966,0.003585,0.000016,0.002365,3.000000,4.000000,5.000000
1,102400,0.052074,0.002478,0.000016,0.049580,0.006125,0.003464,0.000016,0.002645,3.000000,4.000000,5.000000
1,102400,0.048245,0.002639,0.000016,0.045590,0.006345,0.003767,0.000016,0.002562,3.000000,4.000000,5.000000
1,102400,0.048039,0.002991,0.000016,0.045032,0.006539,0.004195,0.000016,0.002328,3.000000,4.000000,5.000000
1,102400,0.048269,0.002578,0.000015,0.045676,0.006194,0.003706,0.000015,0.002473,3.000000,4.000000,5.000000
1,102400,0.046174,0.003408,0.000016,0.042750,0.006699,0.004228,0.000016,0.002455,3.000000,4.000000,5.000000
1,102400,0.048283,0.002749,0.000016,0.045518,0.006440,0.003888,0.000015,0.002537,3.000000,4.000000,5.000000
1,102400,0.048286,0.002889,0.000017,0.045380,0.006742,0.004109,0.000017,0.002616,3.000000,4.000000,5.000000
1,102400,0.048140,0.002420,0.000016,0.045704,0.006147,0.003514,0.000016,0.002617,3.000000,4.000000,5.000000
1,102400,0.048365,0.002553,0.000015,0.045797,0.006177,0.003494,0.000015,0.002668,3.000000,4.000000,5.000000
1,102400,0.048282,0.002497,0.000016,0.045769,0.006596,0.002972,0.000017,0.003607,3.000000,4.000000,5.000000
1,102400,0.046350,0.003026,0.000017,0.043306,0.006735,0.004141,0.000017,0.002577,3.000000,4.000000,5.000000
1,102400,0.045700,0.002841,0.000017,0.042842,0.006607,0.004006,0.000016,0.002585,3.000000,4.000000,5.000000
1,102400,0.048578,0.002827,0.000017,0.045735,0.006546,0.003966,0.000016,0.002564,3.000000,4.000000,5.000000
1,102400,0.048386,0.003039,0.000016,0.045331,0.006836,0.004302,0.000016,0.002518,3.000000,4.000000,5.000000
1,102400,0.047467,0.003090,0.000016,0.044360,0.006814,0.004376,0.000016,0.002422,3.000000,4.000000,5.000000
1,102400,0.045680,0.002745,0.000016,0.042920,0.006602,0.003960,0.000015,0.002627,3.000000,4.000000,5.000000
1,102400,0.048133,0.002591,0.000016,0.045526,0.006281,0.003556,0.000016,0.002709,3.000000,4.000000,5.000000
1,102400,0.048446,0.002585,0.000016,0.045845,0.006148,0.003628,0.000016,0.002504,3.000000,4.000000,5.000000
1,102400,0.048597,0.004514,0.000016,0.044067,0.005620,0.002539,0.000016,0.003065,3.000000,4.000000,5.000000
1,102400,0.047482,0.002812,0.000015,0.044656,0.006609,0.003977,0.000015,0.002617,3.000000,4.000000,5.000000
1,102400,0.045926,0.001919,0.000015,0.043991,0.005181,0.002260,0.000015,0.002906,3.000000,4.000000,5.000000
1,102400,0.048070,0.002780,0.000016,0.045274,0.006114,0.003803,0.000015,0.002296,3.000000,4.000000,5.000000
1,102400,0.048187,0.002846,0.000017,0.045324,0.006635,0.004098,0.000017,0.002520,3.000000,4.000000,5.000000
1,102400,0.047791,0.003312,0.000016,0.044464,0.006855,0.004500,0.000016,0.002339,3.000000,4.000000,5.000000
1,102400,0.047804,0.001884,0.000015,0.045905,0.004900,0.002199,0.000015,0.002686,3.000000,4.000000,5.000000
1,102400,0.045979,0.002671,0.000016,0.043293,0.006262,0.003810,0.000015,0.002437,3.000000,4.000000,5.000000
1,102400,0.047931,0.002331,0.000015,0.045585,0.004820,0.002236,0.000015,0.002569,3.000000,4.000000,5.000000
1,102400,0.048435,0.002842,0.000015,0.045578,0.006478,0.003961,0.000016,0.002501,3.000000,4.000000,5.000000
1,102400,0.045808,0.002703,0.000015,0.043090,0.006506,0.003888,0.000015,0.002603,3.000000,4.000000,5.000000
1,102400,0.048079,0.002582,0.000016,0.045481,0.006277,0.003629,0.000015,0.002633,3.000000,4.000000,5.000000
1,102400,0.047240,0.001984,0.000016,0.045241,0.005138,0.002393,0.000016,0.002729,3.000000,4.000000,5.000000
1,102400,0.051785,0.002515,0.000016,0.049255,0.006319,0.003638,0.000016,0.002665,3.000000,4.000000,5.000000
1,102400,0.047483,0.003109,0.000031,0.044343,0.006789,0.004080,0.000031,0.002678,3.000000,4.000000,5.000000
1,102400,0.048150,0.002612,0.000016,0.045522,0.006315,0.003780,0.000016,0.002519,3.000000,4.000000,5.000000
1,102400,0.046127,0.003106,0.000021,0.042999,0.006993,0.004315,0.000021,0.002657,3.000000,4.000000,5.000000
1,102400,0.048343,0.002853,0.000121,0.045369,0.005773,0.002588,0.000110,0.003075,3.000000,4.000000,5.000000
1,102400,0.048115,0.002578,0.000016,0.045520,0.006173,0.003557,0.000016,0.002600,3.000000,4.000000,5.000000
1,102400,0.046230,0.002903,0.000025,0.043302,0.006467,0.003892,0.000024,0.002551,3.000000,4.000000,5.000000
1,102400,0.045878,0.003059,0.000015,0.042804,0.007043,0.004182,0.000015,0.002846,3.000000,4.000000,5.000000
1,102400,0.048346,0.002654,0.000015,0.045677,0.006319,0.003805,0.000016,0.002498,3.000000,4.000000,5.000000
1,102400,0.047642,0.002866,0.000019,0.044758,0.006496,0.003931,0.000019,0.002546,3.000000,4.000000,5.000000
1,102400,0.045909,0.002026,0.000016,0.043867,0.005185,0.002545,0.000089,0.002551,3.000000,4.000000,5.000000
1,102400,0.048212,0.002915,0.000015,0.045281,0.006542,0.004020,0.000015,0.002507,3.000000,4.000000,5.000000
1,102400,0.047943,0.003175,0.000017,0.044752,0.006647,0.004196,0.000016,0.002435,3.000000,4.000000,5.000000
1,102400,0.046282,0.002657,0.000016,0.043609,0.006489,0.003765,0.000015,0.002709,3.000000,4.000000,5.000000
1,102400,0.048274,0.002978,0.000015,0.045281,0.006585,0.004082,0.000015,0.002488,3.000000,4.000000,5.000000
1,102400,0.047235,0.003048,0.000017,0.044170,0.006840,0.004097,0.000018,0.002725,3.000000,4.000000,5.000000
1,1048576,0.057494,0.005422,0.000018,0.052054,0.022563,0.004426,0.000017,0.018120,3.000000,4.000000,7.000000
1,1048576,0.057570,0.002620,0.000015,0.054935,0.019730,0.003696,0.000015,0.016019,3.000000,4.000000,7.000000
1,1048576,0.055482,0.001884,0.000015,0.053583,0.019030,0.002249,0.000015,0.016766,3.000000,4.000000,7.000000
1,1048576,0.059456,0.002953,0.000016,0.056487,0.021072,0.004177,0.000016,0.016879,3.000000,4.000000,7.000000
1,1048576,0.057749,0.002503,0.000031,0.055216,0.019724,0.003615,0.000024,0.016085,3.000000,4.000000,7.000000
1,1048576,0.061531,0.002981,0.000024,0.058526,0.020650,0.002686,0.000024,0.017940,3.000000,4.000000,7.000000
1,1048576,0.055847,0.002517,0.000015,0.053315,0.019756,0.003580,0.000015,0.016161,3.000000,4.000000,7.000000
1,1048576,0.055727,0.002554,0.000016,0.053158,0.019661,0.003741,0.000015,0.015905,3.000000,4.000000,7.000000
1,1048576,0.057915,0.002883,0.000015,0.055017,0.019903,0.003995,0.000015,0.015893,3.000000,4.000000,7.000000
1,1048576,0.056051,0.002882,0.000017,0.053152,0.019714,0.003850,0.000017,0.015847,3.000000,4.000000,7.000000
1,1048576,0.057759,0.003450,0.000016,0.054293,0.020350,0.004351,0.000016,0.015983,3.000000,4.000000,7.000000
1,1048576,0.059234,0.002576,0.000015,0.056642,0.019933,0.003686,0.000015,0.016232,3.000000,4.000000,7.000000
1,1048576,0.055331,0.002751,0.000016,0.052564,0.019806,0.003927,0.000016,0.015863,3.000000,4.000000,7.000000
1,1048576,0.055613,0.001952,0.000015,0.053646,0.018187,0.002319,0.000015,0.015853,3.000000,4.000000,7.000000
1,1048576,0.059232,0.003943,0.000016,0.055274,0.020686,0.004677,0.000015,0.015994,3.000000,4.000000,7.000000
1,1048576,0.058800,0.003023,0.000016,0.055762,0.020432,0.004132,0.000016,0.016284,3.000000,4.000000,7.000000
1,1048576,0.055788,0.002509,0.000016,0.053264,0.019769,0.003588,0.000015,0.016166,3.000000,4.000000,7.000000
1,1048576,0.055776,0.001917,0.000015,0.053844,0.018525,0.002345,0.000015,0.016165,3.000000,4.000000,7.000000
1,1048576,0.059028,0.002666,0.000026,0.056336,0.019622,0.002308,0.000032,0.017282,3.000000,4.000000,7.000000
1,1048576,0.057731,0.002939,0.000016,0.054776,0.020807,0.004097,0.000016,0.016694,3.000000,4.000000,7.000000
1,1048576,0.056011,0.002601,0.000016,0.053394,0.019830,0.003618,0.000017,0.016195,3.000000,4.000000,7.000000
1,1048576,0.055582,0.002782,0.000015,0.052785,0.019516,0.003826,0.000015,0.015675,3.000000,4.000000,7.000000
1,1048576,0.057818,0.002692,0.000015,0.055110,0.019801,0.003800,0.000016,0.015985,3.000000,4.000000,7.000000
1,1048576,0.055921,0.002551,0.000015,0.053355,0.019542,0.003623,0.000015,0.015904,3.000000,4.000000,7.000000
1,1048576,0.057658,0.002893,0.000016,0.054749,0.020957,0.003661,0.000016,0.017280,3.000000,4.000000,7.000000
1,1048576,0.057660,0.003033,0.000017,0.054610,0.019890,0.004067,0.000017,0.015806,3.000000,4.000000,7.000000
1,1048576,0.057718,0.003451,0.000015,0.054251,0.020275,0.004570,0.000015,0.015690,3.000000,4.000000,7.000000
1,1048576,0.055676,0.002735,0.000016,0.052924,0.020121,0.003849,0.000015,0.016257,3.000000,4.000000,7.000000
1,1048576,0.056045,0.002957,0.000016,0.053073,0.020026,0.004061,0.000016,0.015949,3.000000,4.000000,7.000000
1,1048576,0.057851,0.002477,0.000018,0.055356,0.016157,0.002162,0.000018,0.013977,3.000000,4.000000,7.000000
1,1048576,0.053226,0.002020,0.000018,0.051188,0.012835,0.002378,0.000018,0.010439,3.000000,4.000000,7.000000
1,1048576,0.057874,0.003120,0.000016,0.054738,0.015742,0.004466,0.000016,0.011260,3.000000,4.000000,7.000000
1,1048576,0.055617,0.002027,0.000016,0.053573,0.017168,0.002433,0.000016,0.014719,3.000000,4.000000,7.000000
1,1048576,0.057837,0.002426,0.000015,0.055396,0.018902,0.003081,0.000016,0.015805,3.000000,4.000000,7.000000
1,1048576,0.055548,0.002648,0.000016,0.052884,0.020081,0.003785,0.000016,0.016280,3.000000,4.000000,7.000000
1,1048576,0.057803,0.003054,0.000016,0.054734,0.020428,0.004178,0.000015,0.016235,3.000000,4.000000,7.000000
1,1048576,0.055916,0.002877,0.000015,0.053024,0.020210,0.004025,0.000015,0.016170,3.000000,4.000000,7.000000
1,1048576,0.057936,0.002743,0.000016,0.055178,0.022824,0.003926,0.000016,0.018882,3.000000,4.000000,7.000000
1,1048576,0.055836,0.002779,0.000015,0.053042,0.020142,0.003761,0.000015,0.016366,3.000000,4.000000,7.000000
1,1048576,0.055868,0.002409,0.000016,0.053443,0.019790,0.003450,0.000016,0.016324,3.000000,4.000000,7.000000
1,1048576,0.055887,0.003106,0.000015,0.052766,0.020482,0.004379,0.000015,0.016088,3.000000,4.000000,7.000000
1,1048576,0.057356,0.003618,0.000017,0.053721,0.020321,0.004359,0.000017,0.015945,3.000000,4.000000,7.000000
1,1048576,0.057743,0.002625,0.000021,0.055097,0.019410,0.003283,0.000020,0.016107,3.000000,4.000000,7.000000
1,1048576,0.057672,0.002591,0.000015,0.055065,0.019064,0.003605,0.000016,0.015443,3.000000,4.000000,7.000000
1,1048576,0.057524,0.002587,0.000016,0.054921,0.019963,0.003855,0.000016,0.016092,3.000000,4.000000,7.000000
1,1048576,0.056439,0.002358,0.000029,0.054052,0.012814,0.002216,0.000023,0.010575,3.000000,4.000000,7.000000
1,1048576,0.055624,0.002818,0.000016,0.052790,0.019959,0.003986,0.000016,0.015957,3.000000,4.000000,7.000000
1,1048576,0.057287,0.002875,0.000016,0.054396,0.019789,0.003945,0.000016,0.015828,3.000000,4.000000,7.000000
1,1048576,0.055564,0.002921,0.000016,0.052627,0.020236,0.004209,0.000016,0.016011,3.000000,4.000000,7.000000
1,1048576,0.057507,0.002581,0.000016,0.054910,0.019844,0.003233,0.000015,0.016596,3.000000,4.000000,7.000000
1,1048576,0.055702,0.002652,0.000015,0.053035,0.019767,0.003626,0.000015,0.016126,3.000000,4.000000,7.000000
1,1048576,0.055712,0.002689,0.000016,0.053008,0.015872,0.003894,0.000015,0.011963,3.000000,4.000000,7.000000
2,1024,0.046312,0.002238,0.001331,0.042743,0.005311,0.003441,0.001626,0.000244,3.000000,4.000000,5.000000
2,1024,0.045991,0.001975,0.000944,0.043072,0.005461,0.003541,0.001752,0.000168,3.000000,4.000000,5.000000
2,1024,0.044310,0.002206,0.000653,0.041451,0.005699,0.003786,0.000367,0.001546,3.000000,4.000000,4.000000
2,1024,0.047179,0.002327,0.000471,0.044380,0.006843,0.003474,0.001577,0.001792,3.000000,4.000000,4.000000
