nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,1024,0.044577,0.002775,0.000016,0.041787,0.004967,0.004042,0.000016,0.000909,3.000000,4.000000,4.000000
1,1024,0.044612,0.002699,0.000016,0.041897,0.004843,0.003929,0.000016,0.000898,3.000000,4.000000,4.000000
1,1024,0.044379,0.002961,0.000016,0.041402,0.005041,0.004210,0.000016,0.000815,3.000000,4.000000,4.000000
1,1024,0.044599,0.002683,0.000015,0.041900,0.004707,0.003878,0.000015,0.000814,3.000000,4.000000,4.000000
1,1024,0.044565,0.002724,0.000016,0.041825,0.004752,0.003929,0.000015,0.000808,3.000000,4.000000,4.000000
1,1024,0.048600,0.002823,0.000015,0.045762,0.004920,0.004046,0.000015,0.000859,3.000000,4.000000,4.000000
1,1024,0.048404,0.002835,0.000015,0.045554,0.005001,0.004087,0.000016,0.000898,3.000000,4.000000,4.000000
1,1024,0.044611,0.002874,0.000015,0.041722,0.004989,0.004134,0.000015,0.000840,3.000000,4.000000,4.000000
1,1024,0.044616,0.003045,0.000016,0.041555,0.005113,0.004334,0.000016,0.000763,3.000000,4.000000,4.000000
1,1024,0.048504,0.002957,0.000016,0.045531,0.005050,0.004144,0.000016,0.000890,3.000000,4.000000,4.000000
1,1024,0.044596,0.002563,0.000015,0.042018,0.004790,0.003795,0.000016,0.000979,3.000000,4.000000,4.000000
1,1024,0.046567,0.002697,0.000015,0.043855,0.004914,0.003967,0.000015,0.000932,3.000000,4.000000,4.000000
1,1024,0.044102,0.002903,0.000017,0.041183,0.005079,0.004174,0.000016,0.000889,3.000000,4.000000,4.000000
1,1024,0.048360,0.002813,0.000016,0.045531,0.005137,0.004137,0.000016,0.000984,3.000000,4.000000,4.000000
1,1024,0.048316,0.002921,0.000016,0.045379,0.004991,0.004125,0.000017,0.000849,3.000000,4.000000,4.000000
1,1024,0.044293,0.002773,0.000016,0.041504,0.004886,0.003987,0.000016,0.000883,3.000000,4.000000,4.000000
1,1024,0.048448,0.002629,0.000016,0.045803,0.004782,0.003869,0.000016,0.000897,3.000000,4.000000,4.000000
1,1024,0.048315,0.002857,0.000016,0.045442,0.004978,0.004108,0.000015,0.000855,3.000000,4.000000,4.000000
1,1024,0.044326,0.002716,0.000015,0.041595,0.004939,0.004021,0.000016,0.000902,3.000000,4.000000,4.000000
1,1024,0.046468,0.003055,0.000023,0.043390,0.005193,0.004301,0.000023,0.000869,3.000000,4.000000,4.000000
1,1024,0.044412,0.002975,0.000016,0.041421,0.005006,0.004158,0.000016,0.000832,3.000000,4.000000,4.000000
1,1024,0.044406,0.002964,0.000022,0.041420,0.005133,0.004203,0.000022,0.000908,3.000000,4.000000,4.000000
1,1024,0.044438,0.002752,0.000016,0.041670,0.004814,0.003979,0.000016,0.000819,3.000000,4.000000,4.000000
1,1024,0.044587,0.002577,0.000015,0.041995,0.004718,0.003811,0.000015,0.000892,3.000000,4.000000,4.000000
1,1024,0.046669,0.002756,0.000016,0.043897,0.004868,0.003959,0.000015,0.000894,3.000000,4.000000,4.000000
1,1024,0.048451,0.002457,0.000017,0.045977,0.004629,0.003648,0.000017,0.000964,3.000000,4.000000,4.000000
1,1024,0.044548,0.002835,0.000016,0.041697,0.004927,0.004101,0.000015,0.000811,3.000000,4.000000,4.000000
1,1024,0.044558,0.002763,0.000015,0.041780,0.004822,0.003941,0.000015,0.000866,3.000000,4.000000,4.000000
1,1024,0.044323,0.002619,0.000016,0.041687,0.004831,0.003923,0.000016,0.000892,3.000000,4.000000,4.000000
1,1024,0.044573,0.002796,0.000016,0.041761,0.004906,0.003997,0.000016,0.000893,3.000000,4.000000,4.000000
1,1024,0.044478,0.002614,0.000015,0.041849,0.004752,0.003854,0.000015,0.000883,3.000000,4.000000,4.000000
1,1024,0.044584,0.002555,0.000016,0.042013,0.004747,0.003803,0.000016,0.000928,3.000000,4.000000,4.000000
1,1024,0.044526,0.002571,0.000015,0.041940,0.004666,0.003812,0.000015,0.000839,3.000000,4.000000,4.000000
1,1024,0.044474,0.002838,0.000016,0.041620,0.004948,0.004019,0.000015,0.000914,3.000000,4.000000,4.000000
1,1024,0.048384,0.002835,0.000016,0.045534,0.005096,0.004110,0.000016,0.000970,3.000000,4.000000,4.000000
1,1024,0.048353,0.002908,0.000016,0.045429,0.005264,0.004265,0.000015,0.000984,3.000000,4.000000,4.000000
1,1024,0.044227,0.002818,0.000016,0.041393,0.004946,0.004058,0.000016,0.000872,3.000000,4.000000,4.000000
1,1024,0.044391,0.002724,0.000015,0.041651,0.004862,0.003977,0.000016,0.000869,3.000000,4.000000,4.000000
1,1024,0.044480,0.002595,0.000016,0.041869,0.004693,0.003801,0.000015,0.000877,3.000000,4.000000,4.000000
1,1024,0.044468,0.002669,0.000016,0.041782,0.004681,0.003857,0.000015,0.000809,3.000000,4.000000,4.000000
1,1024,0.048570,0.002719,0.000016,0.045835,0.004748,0.003903,0.000016,0.000829,3.000000,4.000000,4.000000
1,1024,0.044677,0.002927,0.000015,0.041735,0.004938,0.004116,0.000014,0.000808,3.000000,4.000000,4.000000
1,1024,0.044572,0.002744,0.000016,0.041813,0.004801,0.003983,0.000016,0.000802,3.000000,4.000000,4.000000
1,1024,0.044610,0.002625,0.000016,0.041969,0.004764,0.003874,0.000016,0.000874,3.000000,4.000000,4.000000
1,1024,0.044551,0.002553,0.000015,0.041983,0.004665,0.003790,0.000015,0.000860,3.000000,4.000000,4.000000
1,1024,0.044567,0.002551,0.000015,0.042001,0.004648,0.003778,0.000015,0.000855,3.000000,4.000000,4.000000
1,1024,0.044466,0.002715,0.000015,0.041736,0.004812,0.003951,0.000014,0.000847,3.000000,4.000000,4.000000
1,1024,0.044454,0.002769,0.000017,0.041668,0.004896,0.003984,0.000016,0.000896,3.000000,4.000000,4.000000
1,1024,0.044353,0.002761,0.000016,0.041575,0.004907,0.004016,0.000016,0.000875,3.000000,4.000000,4.000000
1,1024,0.048481,0.002813,0.000015,0.045654,0.004893,0.004054,0.000015,0.000824,3.000000,4.000000,4.000000
1,1024,0.048444,0.002931,0.000016,0.045497,0.005003,0.004142,0.000017,0.000844,3.000000,4.000000,4.000000
1,1024,0.044477,0.002655,0.000015,0.041807,0.004788,0.003842,0.000015,0.000931,3.000000,4.000000,4.000000
1,1024,0.044839,0.002605,0.000015,0.042219,0.004724,0.003847,0.000015,0.000862,3.000000,4.000000,4.000000
1,1024,0.044444,0.002858,0.000016,0.041570,0.004888,0.003998,0.000016,0.000874,3.000000,4.000000,4.000000
1,1024,0.048424,0.002757,0.000016,0.045652,0.004985,0.004058,0.000016,0.000911,3.000000,4.000000,4.000000
1,1024,0.044389,0.002898,0.000018,0.041472,0.005006,0.004137,0.000018,0.000851,3.000000,4.000000,4.000000
1,1024,0.044338,0.003060,0.000020,0.041258,0.005168,0.004362,0.000020,0.000786,3.000000,4.000000,4.000000
1,1024,0.044440,0.002560,0.000015,0.041865,0.004602,0.003787,0.000016,0.000799,3.000000,4.000000,4.000000
1,1024,0.044561,0.002890,0.000016,0.041655,0.005129,0.004228,0.000016,0.000885,3.000000,4.000000,4.000000
1,1024,0.044383,0.002874,0.000015,0.041494,0.004957,0.004076,0.000015,0.000866,3.000000,4.000000,4.000000
1,1024,0.044455,0.002784,0.000016,0.041654,0.004947,0.004038,0.000016,0.000893,3.000000,4.000000,4.000000
1,1024,0.044589,0.002655,0.000016,0.041918,0.004753,0.003877,0.000014,0.000862,3.000000,4.000000,4.000000
1,1024,0.044517,0.002830,0.000016,0.041672,0.004947,0.004066,0.000015,0.000866,3.000000,4.000000,4.000000
1,1024,0.044546,0.002595,0.000015,0.041936,0.004728,0.003848,0.000016,0.000864,3.000000,4.000000,4.000000
1,10240,0.044525,0.003076,0.000016,0.041433,0.005231,0.004288,0.000016,0.000927,3.000000,4.000000,4.000000
1,10240,0.044394,0.002711,0.000016,0.041668,0.004976,0.003923,0.000016,0.001037,3.000000,4.000000,4.000000
1,10240,0.044484,0.002603,0.000016,0.041865,0.004824,0.003796,0.000015,0.001013,3.000000,4.000000,4.000000
1,10240,0.048587,0.002793,0.000016,0.045778,0.005025,0.004040,0.000016,0.000969,3.000000,4.000000,4.000000
1,10240,0.044586,0.002630,0.000016,0.041940,0.004940,0.003867,0.000016,0.001057,3.000000,4.000000,4.000000
1,10240,0.044564,0.002684,0.000015,0.041865,0.004882,0.003890,0.000016,0.000976,3.000000,4.000000,4.000000
1,10240,0.044590,0.002685,0.000016,0.041888,0.004903,0.003896,0.000016,0.000991,3.000000,4.000000,4.000000
1,10240,0.044514,0.002727,0.000015,0.041771,0.004965,0.003940,0.000015,0.001010,3.000000,4.000000,4.000000
1,10240,0.044480,0.002913,0.000024,0.041543,0.005138,0.004164,0.000024,0.000950,3.000000,4.000000,4.000000
1,10240,0.044483,0.002501,0.000016,0.041965,0.004901,0.003621,0.000016,0.001264,3.000000,4.000000,4.000000
1,10240,0.044610,0.002703,0.000016,0.041892,0.004939,0.003921,0.000016,0.001002,3.000000,4.000000,4.000000
1,10240,0.044546,0.002916,0.000016,0.041614,0.005112,0.004093,0.000015,0.001004,3.000000,4.000000,4.000000
1,10240,0.044269,0.002845,0.000016,0.041408,0.005143,0.004181,0.000015,0.000947,3.000000,4.000000,4.000000
1,10240,0.048478,0.002822,0.000016,0.045640,0.005066,0.004079,0.000016,0.000971,3.000000,4.000000,4.000000
1,10240,0.044500,0.002685,0.000016,0.041798,0.004970,0.003903,0.000016,0.001051,3.000000,4.000000,4.000000
1,10240,0.044505,0.002817,0.000015,0.041673,0.005000,0.004043,0.000015,0.000942,3.000000,4.000000,4.000000
1,10240,0.048548,0.002775,0.000015,0.045757,0.004953,0.003973,0.000015,0.000965,3.000000,4.000000,4.000000
1,10240,0.048660,0.002736,0.000015,0.045908,0.004932,0.003890,0.000016,0.001026,3.000000,4.000000,4.000000
1,10240,0.044471,0.002790,0.000016,0.041665,0.005110,0.004051,0.000016,0.001043,3.000000,4.000000,4.000000
1,10240,0.044511,0.002821,0.000016,0.041674,0.005048,0.004018,0.000016,0.001014,3.000000,4.000000,4.000000
1,10240,0.044601,0.002769,0.000016,0.041815,0.005016,0.004036,0.000016,0.000964,3.000000,4.000000,4.000000
1,10240,0.044580,0.002744,0.000016,0.041820,0.004913,0.003937,0.000015,0.000961,3.000000,4.000000,4.000000
1,10240,0.048568,0.002730,0.000015,0.045823,0.005026,0.003980,0.000015,0.001031,3.000000,4.000000,4.000000
1,10240,0.044509,0.002756,0.000015,0.041738,0.004957,0.003973,0.000016,0.000968,3.000000,4.000000,4.000000
1,10240,0.044586,0.002798,0.000015,0.041773,0.005016,0.004036,0.000014,0.000966,3.000000,4.000000,4.000000
1,10240,0.044519,0.002813,0.000016,0.041690,0.005052,0.004010,0.000016,0.001026,3.000000,4.000000,4.000000
1,10240,0.044478,0.002783,0.000015,0.041679,0.005057,0.004002,0.000015,0.001040,3.000000,4.000000,4.000000
1,10240,0.044453,0.002689,0.000016,0.041748,0.004976,0.003923,0.000016,0.001037,3.000000,4.000000,4.000000
1,10240,0.048549,0.002742,0.000015,0.045792,0.005111,0.003961,0.000015,0.001135,3.000000,4.000000,4.000000
1,10240,0.048454,0.002638,0.000015,0.045801,0.005022,0.003885,0.000016,0.001121,3.000000,4.000000,4.000000
1,10240,0.044189,0.002972,0.000015,0.041201,0.005220,0.004270,0.000015,0.000935,3.000000,4.000000,4.000000
1,10240,0.044307,0.002949,0.000016,0.041342,0.005232,0.004223,0.000015,0.000994,3.000000,4.000000,4.000000
1,10240,0.044511,0.002772,0.000016,0.041723,0.004990,0.003999,0.000016,0.000975,3.000000,4.000000,4.000000
1,10240,0.044512,0.002882,0.000015,0.041614,0.005075,0.004097,0.000016,0.000962,3.000000,4.000000,4.000000
1,10240,0.044578,0.002693,0.000016,0.041869,0.004974,0.003946,0.000015,0.001013,3.000000,4.000000,4.000000
1,10240,0.044551,0.002691,0.000015,0.041845,0.004971,0.003916,0.000015,0.001040,3.000000,4.000000,4.000000
1,10240,0.044473,0.002760,0.000016,0.041697,0.005050,0.003986,0.000016,0.001048,3.000000,4.000000,4.000000
1,10240,0.044471,0.002649,0.000016,0.041806,0.004879,0.003851,0.000015,0.001013,3.000000,4.000000,4.000000
1,10240,0.044503,0.002750,0.000015,0.041738,0.004999,0.004006,0.000015,0.000978,3.000000,4.000000,4.000000
1,10240,0.044465,0.002505,0.000016,0.041945,0.004991,0.003765,0.000016,0.001210,3.000000,4.000000,4.000000
1,10240,0.044591,0.002910,0.000015,0.041665,0.005189,0.004141,0.000015,0.001033,3.000000,4.000000,4.000000
1,10240,0.044427,0.002730,0.000016,0.041681,0.005063,0.003996,0.000015,0.001052,3.000000,4.000000,4.000000
1,10240,0.048566,0.002666,0.000015,0.045885,0.004932,0.003922,0.000015,0.000995,3.000000,4.000000,4.000000
1,10240,0.044436,0.002879,0.000016,0.041541,0.005198,0.004151,0.000015,0.001032,3.000000,4.000000,4.000000
1,10240,0.044597,0.002780,0.000015,0.041803,0.005079,0.004043,0.000015,0.001021,3.000000,4.000000,4.000000
1,10240,0.044471,0.002822,0.000016,0.041633,0.005070,0.004093,0.000016,0.000961,3.000000,4.000000,4.000000
1,10240,0.046625,0.002597,0.000016,0.044012,0.004901,0.003794,0.000016,0.001091,3.000000,4.000000,4.000000
1,10240,0.044460,0.002696,0.000015,0.041748,0.004906,0.003855,0.000015,0.001036,3.000000,4.000000,4.000000
1,10240,0.044399,0.002518,0.000015,0.041865,0.004818,0.003707,0.000015,0.001096,3.000000,4.000000,4.000000
1,10240,0.044278,0.002800,0.000016,0.041462,0.005323,0.004144,0.000017,0.001162,3.000000,4.000000,4.000000
1,10240,0.044251,0.002689,0.000017,0.041544,0.005286,0.003950,0.000017,0.001319,3.000000,4.000000,4.000000
1,10240,0.046299,0.002335,0.000016,0.043948,0.004526,0.003143,0.000015,0.001368,3.000000,4.000000,4.000000
1,10240,0.044473,0.002935,0.000016,0.041523,0.005141,0.004147,0.000016,0.000978,3.000000,4.000000,4.000000
1,10240,0.044529,0.002810,0.000016,0.041703,0.005104,0.004069,0.000016,0.001019,3.000000,4.000000,4.000000
1,10240,0.046574,0.002892,0.000016,0.043666,0.005137,0.004076,0.000015,0.001046,3.000000,4.000000,4.000000
1,10240,0.044253,0.002877,0.000016,0.041360,0.005177,0.004181,0.000017,0.000979,3.000000,4.000000,4.000000
1,10240,0.046588,0.002783,0.000016,0.043790,0.005044,0.003936,0.000016,0.001092,3.000000,4.000000,4.000000
1,10240,0.044349,0.002978,0.000016,0.041355,0.005243,0.004219,0.000016,0.001008,3.000000,4.000000,4.000000
1,10240,0.048445,0.002606,0.000016,0.045823,0.004855,0.003804,0.000016,0.001035,3.000000,4.000000,4.000000
1,10240,0.044391,0.002575,0.000016,0.041800,0.004917,0.003701,0.000015,0.001201,3.000000,4.000000,4.000000
1,10240,0.044504,0.002678,0.000015,0.041810,0.004900,0.003908,0.000015,0.000977,3.000000,4.000000,4.000000
1,10240,0.044372,0.002625,0.000015,0.041732,0.004969,0.003865,0.000016,0.001088,3.000000,4.000000,4.000000
1,10240,0.044472,0.002536,0.000016,0.041920,0.004823,0.003696,0.000015,0.001112,3.000000,4.000000,4.000000
1,10240,0.044373,0.002760,0.000015,0.041598,0.005136,0.004000,0.000016,0.001120,3.000000,4.000000,4.000000
1,10240,0.044458,0.002805,0.000015,0.041638,0.005174,0.004043,0.000015,0.001116,3.000000,4.000000,4.000000
1,10240,0.044290,0.002483,0.000018,0.041788,0.004884,0.003694,0.000018,0.001172,3.000000,4.000000,4.000000
1,10240,0.044384,0.002822,0.000017,0.041545,0.005200,0.004104,0.000016,0.001080,3.000000,4.000000,4.000000
1,10240,0.048152,0.002894,0.000017,0.045241,0.005453,0.004150,0.000016,0.001287,3.000000,4.000000,4.000000
1,10240,0.044447,0.002708,0.000016,0.041723,0.005083,0.003986,0.000015,0.001082,3.000000,4.000000,4.000000
