nivel_verificacion,n_bytes,tiempo_total_s,tiempo_total_kem_s,tiempo_total_dss_s,tiempo_total_aes_s,cpu_total,cpu_total_kem,cpu_total_dss,cpu_total_aes,memoria_promedio_kem_kb,memoria_promedio_dss_kb,memoria_promedio_aes_kb
1,1024,0.048069,0.003168,0.000016,0.044885,0.005658,0.004645,0.000015,0.000998,4.000000,5.000000,5.000000
1,1024,0.049215,0.004215,0.000025,0.044975,0.007274,0.006139,0.000025,0.001110,4.000000,5.000000,5.000000
1,1024,0.047697,0.003339,0.000016,0.044342,0.006324,0.005069,0.000016,0.001239,3.000000,5.000000,5.000000
1,1024,0.051301,0.004362,0.000032,0.046908,0.007802,0.006387,0.000032,0.001383,4.000000,5.000000,5.000000
1,1024,0.046710,0.003271,0.000016,0.043424,0.006017,0.004681,0.000016,0.001320,3.000000,4.000000,5.000000
1,1024,0.051979,0.006027,0.000016,0.045936,0.008337,0.007362,0.000017,0.000958,4.000000,5.000000,5.000000
1,1024,0.047987,0.003737,0.000016,0.044233,0.005596,0.004337,0.000016,0.001243,4.000000,5.000000,5.000000
1,1024,0.047242,0.002941,0.000016,0.044285,0.005779,0.004319,0.000016,0.001444,4.000000,4.000000,5.000000
1,1024,0.049734,0.005293,0.000021,0.044420,0.008115,0.007272,0.000021,0.000822,4.000000,5.000000,5.000000
1,1024,0.047450,0.003728,0.000017,0.043705,0.006224,0.005327,0.000016,0.000881,4.000000,5.000000,5.000000
1,1024,0.047524,0.003407,0.000016,0.044101,0.005998,0.004972,0.000015,0.001011,4.000000,5.000000,5.000000
1,1024,0.047027,0.005001,0.000016,0.042010,0.008196,0.007925,0.000017,0.000254,4.000000,5.000000,5.000000
1,1024,0.045954,0.003434,0.000016,0.042503,0.006231,0.005151,0.000017,0.001063,4.000000,5.000000,5.000000
1,1024,0.047730,0.004453,0.000016,0.043260,0.007069,0.006417,0.000017,0.000635,4.000000,5.000000,5.000000
1,1024,0.047809,0.006284,0.000017,0.041508,0.008054,0.006863,0.000016,0.001175,4.000000,5.000000,5.000000
1,1024,0.046752,0.003548,0.000023,0.043181,0.005468,0.003813,0.000085,0.001570,4.000000,4.000000,5.000000
1,1024,0.051274,0.004559,0.000017,0.046698,0.007455,0.006569,0.000017,0.000869,4.000000,5.000000,5.000000
1,1024,0.047659,0.004938,0.000024,0.042697,0.006850,0.006120,0.000024,0.000706,4.000000,5.000000,5.000000
1,1024,0.051836,0.003423,0.000016,0.048397,0.006067,0.005203,0.000016,0.000848,4.000000,5.000000,5.000000
1,1024,0.047538,0.002881,0.000016,0.044642,0.005497,0.004225,0.000016,0.001256,4.000000,5.000000,5.000000
1,1024,0.051916,0.003368,0.000016,0.048533,0.006402,0.004923,0.000016,0.001463,4.000000,5.000000,5.000000
1,1024,0.049045,0.003579,0.000016,0.045450,0.006581,0.005205,0.000016,0.001360,4.000000,5.000000,5.000000
1,1024,0.051362,0.007703,0.000016,0.043643,0.009598,0.009132,0.000131,0.000335,4.000000,5.000000,5.000000
1,1024,0.047198,0.005708,0.000018,0.041472,0.007516,0.006440,0.000018,0.001058,4.000000,5.000000,5.000000
1,1024,0.052473,0.008194,0.000016,0.044262,0.009471,0.009227,0.000016,0.000228,4.000000,5.000000,5.000000
1,1024,0.051556,0.006870,0.000017,0.044669,0.009426,0.008531,0.000017,0.000878,4.000000,5.000000,5.000000
1,1024,0.046827,0.004433,0.000017,0.042377,0.007152,0.006432,0.000017,0.000703,4.000000,5.000000,5.000000
1,1024,0.049136,0.004109,0.000025,0.045002,0.007621,0.006146,0.000024,0.001451,3.000000,5.000000,5.000000
1,1024,0.048239,0.003257,0.000016,0.044966,0.005770,0.004801,0.000016,0.000953,4.000000,5.000000,5.000000
1,1024,0.046855,0.003542,0.000016,0.043298,0.006142,0.005251,0.000016,0.000875,4.000000,5.000000,5.000000
1,1024,0.049473,0.005292,0.000129,0.044052,0.006956,0.006190,0.000128,0.000638,4.000000,5.000000,5.000000
1,1024,0.051180,0.005784,0.000016,0.045379,0.007116,0.005719,0.000016,0.001381,4.000000,5.000000,5.000000
1,1024,0.046687,0.003661,0.000016,0.043010,0.006675,0.005352,0.000015,0.001308,4.000000,5.000000,5.000000
1,1024,0.046210,0.002946,0.000018,0.043245,0.005810,0.003948,0.000018,0.001844,3.000000,4.000000,5.000000
1,1024,0.049631,0.007437,0.000025,0.042169,0.011247,0.009872,0.000025,0.001350,4.000000,5.000000,5.000000
1,1024,0.047270,0.003499,0.000016,0.043755,0.006072,0.005092,0.000016,0.000964,4.000000,5.000000,5.000000
1,1024,0.047741,0.003964,0.000016,0.043761,0.006582,0.005621,0.000016,0.000945,4.000000,5.000000,5.000000
1,1024,0.047147,0.003594,0.000016,0.043537,0.006022,0.005015,0.000016,0.000991,4.000000,5.000000,5.000000
1,1024,0.051624,0.004471,0.000016,0.047137,0.006562,0.005607,0.000016,0.000939,4.000000,5.000000,5.000000
1,1024,0.051474,0.009019,0.000017,0.042438,0.006727,0.006500,0.000017,0.000210,4.000000,5.000000,5.000000
1,1024,0.047633,0.005571,0.000016,0.042046,0.007817,0.007063,0.000016,0.000738,4.000000,5.000000,5.000000
1,1024,0.047409,0.005796,0.000026,0.041588,0.009182,0.007705,0.000025,0.001452,4.000000,5.000000,5.000000
1,1024,0.051393,0.009144,0.000016,0.042232,0.010289,0.008949,0.000017,0.001323,4.000000,5.000000,5.000000
1,1024,0.050075,0.005541,0.000017,0.044516,0.006552,0.005498,0.000017,0.001037,4.000000,5.000000,5.000000
1,1024,0.047437,0.003225,0.000017,0.044196,0.005961,0.004683,0.000017,0.001261,4.000000,5.000000,5.000000
1,1024,0.051589,0.008137,0.000034,0.043418,0.010916,0.010538,0.000034,0.000344,4.000000,5.000000,5.000000
1,1024,0.046530,0.004150,0.000022,0.042358,0.006593,0.005828,0.000022,0.000743,4.000000,5.000000,5.000000
1,1024,0.047726,0.003552,0.000019,0.044155,0.006201,0.005135,0.000174,0.000892,4.000000,5.000000,5.000000
1,1024,0.047738,0.002882,0.000016,0.044840,0.005508,0.004339,0.000015,0.001154,4.000000,5.000000,5.000000
1,1024,0.047439,0.003278,0.000044,0.044116,0.005917,0.004597,0.000044,0.001276,3.000000,4.000000,5.000000
1,1024,0.049683,0.006510,0.000016,0.043158,0.007112,0.006889,0.000016,0.000207,4.000000,5.000000,5.000000
1,1024,0.047054,0.003265,0.000017,0.043772,0.005937,0.005006,0.000016,0.000915,4.000000,5.000000,5.000000
1,1024,0.047362,0.003697,0.000016,0.043650,0.006107,0.004849,0.000016,0.001242,3.000000,4.000000,5.000000
1,1024,0.050161,0.009428,0.000017,0.040716,0.011887,0.011652,0.000017,0.000218,4.000000,5.000000,5.000000
1,1024,0.049522,0.007289,0.000016,0.042217,0.008707,0.008425,0.000016,0.000266,4.000000,5.000000,5.000000
1,1024,0.052527,0.003842,0.000016,0.048669,0.010574,0.005282,0.000016,0.005276,4.000000,5.000000,5.000000
1,1024,0.048861,0.005455,0.000017,0.043389,0.007940,0.006879,0.000017,0.001044,4.000000,5.000000,5.000000
1,1024,0.047065,0.004801,0.000027,0.042238,0.007396,0.006483,0.000027,0.000886,4.000000,5.000000,5.000000
1,1024,0.049354,0.002882,0.000016,0.046456,0.007300,0.004532,0.000015,0.002753,4.000000,5.000000,5.000000
1,1024,0.047505,0.004999,0.000025,0.042481,0.009331,0.007089,0.000025,0.002217,4.000000,5.000000,5.000000
1,1024,0.046994,0.004350,0.000017,0.042628,0.007323,0.006325,0.000017,0.000981,4.000000,5.000000,5.000000
1,10240,0.047252,0.004053,0.000020,0.043179,0.006894,0.005533,0.000019,0.001342,4.000000,5.000000,5.000000
1,10240,0.047256,0.003682,0.000016,0.043558,0.007240,0.005439,0.000017,0.001784,4.000000,5.000000,5.000000
1,10240,0.050354,0.008706,0.000025,0.041624,0.011684,0.010861,0.000025,0.000798,4.000000,5.000000,5.000000
1,10240,0.045002,0.002850,0.000016,0.042136,0.005929,0.004201,0.000016,0.001712,3.000000,4.000000,4.000000
1,10240,0.054984,0.012196,0.000016,0.042772,0.009856,0.009485,0.000016,0.000355,4.000000,5.000000,5.000000
1,10240,0.051305,0.006183,0.000025,0.045097,0.009283,0.007537,0.000025,0.001721,4.000000,5.000000,5.000000
1,10240,0.046908,0.003482,0.000052,0.043374,0.006957,0.005440,0.000051,0.001466,4.000000,5.000000,5.000000
1,10240,0.047398,0.003850,0.000016,0.043532,0.006639,0.005434,0.000015,0.001190,4.000000,5.000000,5.000000
1,10240,0.051422,0.003458,0.000016,0.047949,0.006633,0.005032,0.000015,0.001586,4.000000,5.000000,5.000000
1,10240,0.047186,0.003222,0.000016,0.043948,0.006129,0.004663,0.000016,0.001450,4.000000,5.000000,5.000000
1,10240,0.047764,0.003273,0.000017,0.044474,0.005957,0.004418,0.000016,0.001523,3.000000,4.000000,5.000000
1,10240,0.047508,0.006556,0.000063,0.040889,0.008977,0.008583,0.000062,0.000332,4.000000,5.000000,5.000000
1,10240,0.048857,0.007296,0.000017,0.041544,0.007906,0.007072,0.000017,0.000817,4.000000,5.000000,5.000000
1,10240,0.058689,0.002646,0.000016,0.056027,0.014200,0.003269,0.000015,0.010916,4.000000,5.000000,5.000000
1,10240,0.047445,0.003811,0.000016,0.043618,0.007844,0.005855,0.000016,0.001973,4.000000,5.000000,5.000000
1,10240,0.045968,0.004021,0.000025,0.041923,0.007604,0.006397,0.000025,0.001182,4.000000,5.000000,5.000000
1,10240,0.055947,0.014797,0.000016,0.041134,0.020888,0.020438,0.000016,0.000434,4.000000,5.000000,5.000000
1,10240,0.051586,0.008186,0.000020,0.043380,0.018758,0.016614,0.000021,0.002123,4.000000,5.000000,5.000000
1,10240,0.057592,0.012455,0.000029,0.045108,0.030723,0.019588,0.000030,0.011105,4.000000,5.000000,5.000000
1,10240,0.046495,0.004557,0.000016,0.041923,0.009069,0.006260,0.000016,0.002793,4.000000,5.000000,5.000000
1,10240,0.050851,0.005156,0.000016,0.045679,0.012167,0.008866,0.000017,0.003284,4.000000,5.000000,5.000000
1,10240,0.049324,0.003644,0.000016,0.045665,0.006652,0.005012,0.000016,0.001624,3.000000,4.000000,5.000000
1,10240,0.047213,0.003773,0.000016,0.043424,0.006762,0.005367,0.000015,0.001380,4.000000,5.000000,5.000000
1,10240,0.052684,0.003322,0.000015,0.049347,0.006460,0.004842,0.000015,0.001603,3.000000,4.000000,5.000000
1,10240,0.051306,0.007497,0.000016,0.043793,0.009222,0.008316,0.000016,0.000890,4.000000,5.000000,5.000000
1,10240,0.047720,0.004763,0.000016,0.042941,0.006888,0.005725,0.000016,0.001147,4.000000,5.000000,5.000000
1,10240,0.051280,0.006038,0.000017,0.045225,0.009745,0.006308,0.000016,0.003421,4.000000,5.000000,5.000000
1,10240,0.047496,0.003632,0.000016,0.043848,0.006752,0.005459,0.000016,0.001277,4.000000,5.000000,5.000000
1,10240,0.048843,0.003464,0.000016,0.045364,0.008838,0.004810,0.000016,0.004012,4.000000,5.000000,5.000000
1,10240,0.050576,0.003266,0.000016,0.047294,0.006281,0.004694,0.000016,0.001571,4.000000,5.000000,5.000000
1,10240,0.047353,0.005314,0.000016,0.042023,0.006938,0.005506,0.000017,0.001415,4.000000,5.000000,5.000000
1,10240,0.047487,0.005790,0.000016,0.041682,0.008250,0.007172,0.000016,0.001062,4.000000,5.000000,5.000000
1,10240,0.047484,0.003764,0.000016,0.043704,0.007222,0.005227,0.000015,0.001980,4.000000,5.000000,5.000000
1,10240,0.048858,0.004552,0.000016,0.044290,0.008369,0.006506,0.000017,0.001846,3.000000,5.000000,5.000000
1,10240,0.046802,0.003749,0.000026,0.043027,0.007026,0.004805,0.000027,0.002194,4.000000,4.000000,5.000000
1,10240,0.050242,0.004962,0.000020,0.045260,0.009144,0.006853,0.000019,0.002272,4.000000,5.000000,5.000000
1,10240,0.053659,0.008963,0.000016,0.044679,0.007733,0.006396,0.000017,0.001320,4.000000,5.000000,5.000000
1,10240,0.047125,0.004986,0.000016,0.042123,0.007908,0.007069,0.000017,0.000822,4.000000,5.000000,5.000000
1,10240,0.047363,0.003654,0.000016,0.043693,0.006273,0.005204,0.000016,0.001053,4.000000,5.000000,5.000000
1,10240,0.048991,0.003315,0.000016,0.045659,0.007175,0.004701,0.000017,0.002457,3.000000,5.000000,5.000000
1,10240,0.046666,0.003440,0.000016,0.043210,0.006618,0.005189,0.000016,0.001413,3.000000,5.000000,5.000000
1,10240,0.045584,0.003519,0.000016,0.042048,0.007589,0.006384,0.000016,0.001189,4.000000,5.000000,5.000000
1,10240,0.047808,0.003381,0.000016,0.044410,0.006257,0.004833,0.000016,0.001408,4.000000,5.000000,5.000000
1,10240,0.048922,0.003193,0.000016,0.045713,0.006640,0.004316,0.000016,0.002308,4.000000,5.000000,5.000000
1,10240,0.046940,0.004397,0.000016,0.042526,0.005947,0.005009,0.000017,0.000921,4.000000,5.000000,5.000000
1,10240,0.046832,0.003399,0.000023,0.043410,0.006518,0.005074,0.000023,0.001421,3.000000,5.000000,5.000000
1,10240,0.046992,0.003808,0.000016,0.043168,0.006570,0.005282,0.000016,0.001272,4.000000,5.000000,5.000000
1,10240,0.047345,0.003846,0.000076,0.043422,0.007275,0.005932,0.000076,0.001267,4.000000,5.000000,5.000000
1,10240,0.047665,0.004539,0.000016,0.043110,0.007740,0.006431,0.000016,0.001293,4.000000,5.000000,5.000000
1,10240,0.047043,0.003331,0.000016,0.043696,0.006105,0.004802,0.000016,0.001287,4.000000,5.000000,5.000000
1,10240,0.046781,0.004156,0.000017,0.042608,0.007372,0.005978,0.000016,0.001378,4.000000,5.000000,5.000000
1,10240,0.047450,0.004130,0.000016,0.043304,0.006791,0.005653,0.000016,0.001122,4.000000,5.000000,5.000000
1,10240,0.047789,0.003435,0.000016,0.044337,0.006275,0.005019,0.000016,0.001240,4.000000,5.000000,5.000000
1,10240,0.047345,0.004413,0.000024,0.042907,0.008191,0.006752,0.000025,0.001414,4.000000,5.000000,5.000000
1,10240,0.047780,0.003350,0.000016,0.044414,0.006368,0.005102,0.000016,0.001250,4.000000,5.000000,5.000000
1,10240,0.051464,0.003685,0.000016,0.047763,0.006613,0.005253,0.000017,0.001343,4.000000,5.000000,5.000000
1,10240,0.047543,0.003667,0.000016,0.043860,0.006391,0.005084,0.000016,0.001291,4.000000,5.000000,5.000000
1,10240,0.047047,0.003938,0.000016,0.043092,0.007276,0.005834,0.000016,0.001426,4.000000,5.000000,5.000000
1,10240,0.047882,0.003574,0.000100,0.044209,0.006366,0.005174,0.000028,0.001164,4.000000,5.000000,5.000000
1,10240,0.049792,0.005578,0.000017,0.044197,0.007945,0.006950,0.000016,0.000979,4.000000,5.000000,5.000000
1,10240,0.047639,0.003760,0.000021,0.043858,0.006801,0.005245,0.000020,0.001536,4.000000,5.000000,5.000000
1,10240,0.049304,0.005922,0.000016,0.043366,0.008239,0.007490,0.000016,0.000733,4.000000,5.000000,5.000000
1,10240,0.047420,0.003241,0.000020,0.044159,0.006281,0.004676,0.000020,0.001585,4.000000,5.000000,5.000000
1,10240,0.047256,0.004269,0.000026,0.042961,0.008245,0.006990,0.000025,0.001230,4.000000,5.000000,5.000000
1,10240,0.047744,0.004044,0.000016,0.043685,0.008416,0.005910,0.000016,0.002490,4.000000,5.000000,5.000000
1,10240,0.050880,0.005745,0.000025,0.045109,0.008821,0.007406,0.000025,0.001390,3.000000,4.000000,5.000000
1,10240,0.047446,0.003880,0.000016,0.043549,0.006600,0.005422,0.000016,0.001162,4.000000,5.000000,5.000000
1,10240,0.048219,0.003179,0.000016,0.045023,0.006274,0.004817,0.000016,0.001441,4.000000,4.000000,5.000000
1,10240,0.047520,0.004840,0.000017,0.042663,0.007498,0.005716,0.000016,0.001766,3.000000,4.000000,5.000000
1,10240,0.051652,0.002860,0.000016,0.048776,0.006462,0.004194,0.000016,0.002252,4.000000,5.000000,5.000000
1,10240,0.049122,0.004460,0.000026,0.044636,0.007800,0.006537,0.000025,0.001238,4.000000,5.000000,5.000000
1,10240,0.051690,0.006397,0.000043,0.045250,0.011590,0.008073,0.000043,0.003474,4.000000,5.000000,5.000000
1,10240,0.053770,0.008251,0.000017,0.045501,0.010340,0.007356,0.000017,0.002967,4.000000,5.000000,5.000000
1,10240,0.047394,0.006767,0.000020,0.040607,0.007586,0.007023,0.000019,0.000544,4.000000,5.000000,5.000000
1,10240,0.047718,0.006039,0.000016,0.041662,0.007735,0.006970,0.000016,0.000749,4.000000,5.000000,5.000000
1,10240,0.048468,0.004125,0.000021,0.044322,0.008511,0.005092,0.000021,0.003398,3.000000,4.000000,5.000000
1,10240,0.048236,0.005187,0.000074,0.042975,0.008323,0.007332,0.000074,0.000917,4.000000,5.000000,5.000000
1,10240,0.050212,0.003699,0.000016,0.046497,0.006727,0.005357,0.000016,0.001354,4.000000,5.000000,5.000000
1,10240,0.046827,0.003563,0.000016,0.043248,0.006686,0.004978,0.000015,0.001693,4.000000,5.000000,5.000000
1,10240,0.045188,0.003086,0.000015,0.042087,0.005795,0.004440,0.000015,0.001340,4.000000,5.000000,5.000000
1,10240,0.047455,0.002674,0.000016,0.044765,0.005781,0.004060,0.000016,0.001705,3.000000,4.000000,5.000000
1,10240,0.045576,0.003686,0.000078,0.041812,0.006631,0.005157,0.000078,0.001396,4.000000,5.000000,5.000000
1,10240,0.044653,0.003074,0.000017,0.041563,0.006132,0.004732,0.000016,0.001384,4.000000,5.000000,5.000000
1,10240,0.047716,0.003700,0.000016,0.044001,0.006426,0.005286,0.000016,0.001124,4.000000,5.000000,5.000000
1,10240,0.046957,0.002969,0.000016,0.043971,0.006695,0.004520,0.000015,0.002160,3.000000,4.000000,4.000000
1,10240,0.047663,0.003905,0.000016,0.043742,0.006736,0.005711,0.000017,0.001008,4.000000,5.000000,5.000000
1,10240,0.045001,0.003196,0.000017,0.041788,0.005916,0.004572,0.000017,0.001327,4.000000,5.000000,5.000000
1,10240,0.047900,0.003345,0.000016,0.044539,0.006292,0.004934,0.000016,0.001342,4.000000,5.000000,5.000000
1,10240,0.047118,0.003363,0.000016,0.043739,0.006263,0.004875,0.000016,0.001372,4.000000,5.000000,5.000000
1,10240,0.047628,0.003509,0.000027,0.044091,0.006503,0.005301,0.000027,0.001175,4.000000,5.000000,5.000000
1,10240,0.046230,0.003252,0.000016,0.042963,0.006191,0.004946,0.000016,0.001229,4.000000,5.000000,5.000000
1,10240,0.047860,0.002913,0.000015,0.044932,0.006012,0.004222,0.000016,0.001774,4.000000,5.000000,5.000000
1,10240,0.047496,0.003200,0.000017,0.044279,0.005969,0.004743,0.000017,0.001209,4.000000,5.000000,5.000000
1,10240,0.047745,0.003269,0.000017,0.044459,0.006079,0.004804,0.000017,0.001258,4.000000,5.000000,5.000000
1,10240,0.047169,0.003000,0.000040,0.044129,0.006026,0.004398,0.000121,0.001507,3.000000,5.000000,5.000000
1,10240,0.050217,0.005658,0.000016,0.044542,0.008606,0.007844,0.000016,0.000746,4.000000,5.000000,5.000000
1,10240,0.047640,0.005509,0.000186,0.041945,0.008278,0.007599,0.000187,0.000492,4.000000,5.000000,5.000000
1,10240,0.046294,0.004053,0.000018,0.042222,0.006846,0.005334,0.000018,0.001494,3.000000,4.000000,5.000000
1,10240,0.046910,0.004720,0.000016,0.042174,0.008007,0.005954,0.000016,0.002037,4.000000,5.000000,5.000000
1,10240,0.047946,0.004181,0.000026,0.043739,0.007327,0.005983,0.000026,0.001318,4.000000,5.000000,5.000000
1,10240,0.051862,0.003282,0.000016,0.048565,0.006357,0.004785,0.000016,0.001556,4.000000,5.000000,5.000000
1,10240,0.051687,0.003882,0.000016,0.047789,0.006713,0.005672,0.000017,0.001024,3.000000,5.000000,5.000000
1,10240,0.046346,0.003886,0.000021,0.042438,0.007097,0.005572,0.000021,0.001504,4.000000,5.000000,5.000000
1,10240,0.045606,0.003348,0.000016,0.042242,0.006110,0.004884,0.000017,0.001209,3.000000,5.000000,5.000000
1,10240,0.047481,0.003463,0.000016,0.044003,0.006374,0.005101,0.000016,0.001257,4.000000,5.000000,5.000000
1,10240,0.048567,0.004106,0.000017,0.044444,0.007227,0.005840,0.000017,0.001370,4.000000,5.000000,5.000000
1,10240,0.048460,0.004229,0.000028,0.044204,0.006971,0.005308,0.000028,0.001635,3.000000,4.000000,5.000000
1,10240,0.051452,0.006561,0.000022,0.044870,0.009075,0.007118,0.000022,0.001935,4.000000,5.000000,5.000000
1,10240,0.047552,0.004860,0.000016,0.042676,0.007267,0.006330,0.000016,0.000921,4.000000,5.000000,5.000000
1,10240,0.046655,0.003703,0.000016,0.042936,0.007946,0.005329,0.000016,0.002601,4.000000,5.000000,5.000000
1,10240,0.047203,0.003583,0.000016,0.043604,0.006261,0.005035,0.000016,0.001210,4.000000,5.000000,5.000000
1,10240,0.047265,0.003046,0.000019,0.044199,0.005859,0.004444,0.000019,0.001396,3.000000,4.000000,5.000000
1,10240,0.046637,0.003364,0.000016,0.043257,0.006677,0.005470,0.000017,0.001190,4.000000,5.000000,5.000000
1,10240,0.051506,0.003270,0.000016,0.048220,0.006247,0.004888,0.000016,0.001343,4.000000,5.000000,5.000000
